stream,sample_index,receive_gap_ms,exchange_event_gap_ms,sampled_from_total
aggTrade,7195,3.522426,4.000,9062
aggTrade,7204,60.372365,61.000,9062
aggTrade,7213,150.315651,151.000,9062
aggTrade,7222,0.095336,0.0,9062
aggTrade,7231,0.094371,0.0,9062
aggTrade,7240,0.13428,0.0,9062
aggTrade,7249,142.25723,165.000,9062
aggTrade,7258,0.125282,1.000,9062
aggTrade,7267,22.922252,52.000,9062
aggTrade,7276,425.257926,362.000,9062
aggTrade,7285,251.125158,151.000,9062
aggTrade,7294,137.706378,136.000,9062
aggTrade,7303,119.828459,87.000,9062
aggTrade,7313,527.74302,534.000,9062
aggTrade,7322,238.65633,248.000,9062
aggTrade,7331,25.409459,4.000,9062
aggTrade,7340,139.870522,140.00,9062
aggTrade,7349,0.101855,0.0,9062
aggTrade,7358,346.821518,353.000,9062
aggTrade,7367,150.738358,151.000,9062
aggTrade,7376,252.627814,253.000,9062
aggTrade,7385,0.113296,0.0,9062
aggTrade,7394,220.739772,205.000,9062
aggTrade,7403,525.654145,473.000,9062
aggTrade,7412,171.129046,171.000,9062
aggTrade,7421,0.386921,188.000,9062
aggTrade,7430,454.80055,454.000,9062
aggTrade,7439,152.159777,151.000,9062
aggTrade,7448,0.1002,0.0,9062
aggTrade,7458,25.097176,31.000,9062
aggTrade,7467,59.613821,2.000,9062
aggTrade,7476,52.692642,53.000,9062
aggTrade,7485,219.872282,151.000,9062
aggTrade,7494,110.033686,109.000,9062
aggTrade,7503,135.531977,145.000,9062
aggTrade,7512,129.464233,151.000,9062
aggTrade,7521,631.032641,628.000,9062
aggTrade,7530,0.100017,0.0,9062
aggTrade,7539,0.407234,0.0,9062
aggTrade,7548,0.331464,1.000,9062
aggTrade,7557,44.708083,15.000,9062
aggTrade,7566,405.274604,385.000,9062
aggTrade,7575,5.547521,5.000,9062
aggTrade,7584,10.469149,12.000,9062
aggTrade,7593,0.141177,151.000,9062
aggTrade,7603,396.051669,396.000,9062
aggTrade,7612,135.008392,135.000,9062
aggTrade,7621,643.682131,611.000,9062
aggTrade,7630,78.509925,151.000,9062
aggTrade,7639,634.692695,635.000,9062
aggTrade,7648,0.107421,0.0,9062
aggTrade,7657,56.467772,71.000,9062
aggTrade,7666,0.103593,2.000,9062
aggTrade,7675,283.245796,284.000,9062
aggTrade,7684,253.511856,253.000,9062
aggTrade,7693,0.094054,8.000,9062
aggTrade,7702,0.101433,0.0,9062
aggTrade,7711,111.141277,110.00,9062
aggTrade,7720,0.095807,0.0,9062
aggTrade,7729,139.008196,138.000,9062
aggTrade,7738,0.107433,0.0,9062
aggTrade,7748,149.265003,151.000,9062
aggTrade,7757,325.356013,324.000,9062
aggTrade,7766,664.090544,692.000,9062
aggTrade,7775,44.74953,45.000,9062
aggTrade,7784,131.740013,200.0,9062
aggTrade,7793,1286.153467,1298.000,9062
aggTrade,7802,0.103061,0.0,9062
aggTrade,7811,57.580333,57.000,9062
aggTrade,7820,90.08079,100.0,9062
aggTrade,7829,5.046555,4.000,9062
aggTrade,7838,0.090445,0.0,9062
aggTrade,7847,277.617157,277.000,9062
aggTrade,7856,0.095834,0.0,9062
aggTrade,7865,0.09283,0.0,9062
aggTrade,7874,0.087044,0.0,9062
aggTrade,7883,245.738723,246.000,9062
aggTrade,7893,200.778115,151.000,9062
aggTrade,7902,177.341179,151.000,9062
aggTrade,7911,0.104821,0.0,9062
aggTrade,7920,195.128764,195.000,9062
aggTrade,7929,151.892809,151.000,9062
aggTrade,7938,395.087797,400.0,9062
aggTrade,7947,105.865394,106.000,9062
aggTrade,7956,152.205044,152.000,9062
aggTrade,7965,246.437475,151.000,9062
aggTrade,7974,0.096336,0.0,9062
aggTrade,7983,234.919586,235.000,9062
aggTrade,7992,102.506425,104.000,9062
aggTrade,8001,957.159231,959.000,9062
aggTrade,8010,163.305638,183.000,9062
aggTrade,8019,856.629962,846.000,9062
aggTrade,8028,756.341717,804.000,9062
aggTrade,8037,151.237721,151.000,9062
aggTrade,8047,218.06889,218.000,9062
aggTrade,8056,4.172716,90.00,9062
aggTrade,8065,0.104228,23.000,9062
aggTrade,8074,0.100387,0.0,9062
aggTrade,8083,461.434489,382.000,9062
aggTrade,8092,825.846597,796.000,9062
aggTrade,8101,0.095683,0.0,9062
aggTrade,8110,107.897184,120.00,9062
aggTrade,8119,257.109559,199.000,9062
aggTrade,8128,86.920954,151.000,9062
aggTrade,8137,524.020086,542.000,9062
aggTrade,8146,150.704562,151.000,9062
aggTrade,8155,0.134453,0.0,9062
aggTrade,8164,0.129642,1.000,9062
aggTrade,8173,475.536243,474.000,9062
aggTrade,8182,176.938595,177.000,9062
aggTrade,8192,0.104763,0.0,9062
aggTrade,8201,367.496544,367.000,9062
aggTrade,8210,71.175323,56.000,9062
aggTrade,8219,0.101915,0.0,9062
aggTrade,8228,0.099067,9.000,9062
aggTrade,8237,63.017982,151.000,9062
aggTrade,8246,1241.434305,1157.000,9062
aggTrade,8255,458.796388,463.000,9062
aggTrade,8264,1338.527471,1338.000,9062
aggTrade,8273,0.110649,0.0,9062
aggTrade,8282,0.099553,0.0,9062
aggTrade,8291,0.155893,0.0,9062
aggTrade,8300,0.100349,0.0,9062
aggTrade,8309,501.494754,501.000,9062
aggTrade,8318,133.924047,146.000,9062
aggTrade,8327,0.109187,0.0,9062
aggTrade,8337,255.790915,151.000,9062
aggTrade,8346,531.673583,590.00,9062
aggTrade,8355,0.419423,4.000,9062
aggTrade,8364,0.147943,0.0,9062
aggTrade,8373,0.11483,0.0,9062
aggTrade,8382,0.117105,0.0,9062
aggTrade,8391,0.113828,0.0,9062
aggTrade,8400,54.050667,86.000,9062
aggTrade,8409,0.171683,0.0,9062
aggTrade,8418,0.079978,0.0,9062
aggTrade,8427,135.56446,151.000,9062
aggTrade,8436,0.090887,3.000,9062
aggTrade,8445,0.166465,38.000,9062
aggTrade,8454,0.091948,0.0,9062
aggTrade,8463,0.236072,151.000,9062
aggTrade,8472,512.83443,513.000,9062
aggTrade,8482,67.222888,7.000,9062
aggTrade,8491,42.384702,4.000,9062
aggTrade,8500,0.074548,1.000,9062
aggTrade,8509,385.047095,384.000,9062
aggTrade,8518,0.10445,0.0,9062
aggTrade,8527,166.483817,166.000,9062
aggTrade,8536,232.380691,151.000,9062
aggTrade,8545,151.436089,151.000,9062
aggTrade,8554,2176.583523,2176.000,9062
aggTrade,8563,992.016232,969.000,9062
aggTrade,8572,0.12283,0.0,9062
aggTrade,8581,0.158,0.0,9062
aggTrade,8590,520.452302,520.00,9062
aggTrade,8599,487.323465,539.000,9062
aggTrade,8608,1671.430107,1671.000,9062
aggTrade,8617,151.138755,151.000,9062
aggTrade,8627,357.641706,269.000,9062
aggTrade,8636,0.074877,0.0,9062
aggTrade,8645,0.071218,0.0,9062
aggTrade,8654,0.090255,0.0,9062
aggTrade,8663,269.257555,273.000,9062
aggTrade,8672,220.518097,151.000,9062
aggTrade,8681,215.460394,216.000,9062
aggTrade,8690,0.09574,0.0,9062
aggTrade,8699,139.772164,151.000,9062
aggTrade,8708,527.065932,527.000,9062
aggTrade,8717,1612.465911,1568.000,9062
aggTrade,8726,0.095539,0.0,9062
aggTrade,8735,0.082083,9.000,9062
aggTrade,8744,93.445841,95.000,9062
aggTrade,8753,149.452336,151.000,9062
aggTrade,8762,809.934287,809.000,9062
aggTrade,8772,267.063926,303.000,9062
aggTrade,8781,524.069115,565.000,9062
aggTrade,8790,0.105469,0.0,9062
aggTrade,8799,0.097153,0.0,9062
aggTrade,8808,0.122163,0.0,9062
aggTrade,8817,2676.876386,2675.000,9062
aggTrade,8826,1433.57831,1434.000,9062
aggTrade,8835,116.974074,151.000,9062
aggTrade,8844,138.168049,204.000,9062
aggTrade,8853,531.063826,479.000,9062
aggTrade,8862,150.997664,151.000,9062
aggTrade,8871,285.048621,284.000,9062
aggTrade,8880,501.337796,498.000,9062
aggTrade,8889,66.613895,151.000,9062
aggTrade,8898,634.447824,635.000,9062
aggTrade,8907,0.119933,0.0,9062
aggTrade,8917,5.325199,6.000,9062
aggTrade,8926,3.758336,10.00,9062
aggTrade,8935,213.854949,146.000,9062
aggTrade,8944,0.097813,0.0,9062
aggTrade,8953,0.108144,0.0,9062
aggTrade,8962,0.097586,0.0,9062
aggTrade,8971,61.499258,65.000,9062
aggTrade,8980,412.149856,416.000,9062
aggTrade,8989,336.116686,336.000,9062
aggTrade,8998,220.810218,151.000,9062
aggTrade,9007,411.508698,412.000,9062
aggTrade,9016,0.103354,0.0,9062
aggTrade,9025,0.100046,3.000,9062
aggTrade,9034,272.643815,273.000,9062
aggTrade,9043,0.105376,0.0,9062
aggTrade,9052,102.408368,140.00,9062
markPrice,0,649.427759,1002.000,1798
markPrice,1,1014.70166,997.000,1798
markPrice,3,930.092987,999.000,1798
markPrice,5,1001.788884,1000.0,1798
markPrice,7,979.676673,1000.0,1798
markPrice,8,1006.798303,1001.000,1798
markPrice,10,1057.503245,998.000,1798
markPrice,12,998.101254,1000.0,1798
markPrice,14,991.082586,999.000,1798
markPrice,16,1005.299546,1000.0,1798
markPrice,17,999.923109,1000.0,1798
markPrice,19,1112.609469,999.000,1798
markPrice,21,1175.186449,1004.000,1798
markPrice,23,1102.107044,997.000,1798
markPrice,25,830.786928,1000.0,1798
markPrice,26,1055.080183,1001.000,1798
markPrice,28,876.497227,999.000,1798
markPrice,30,982.417229,1003.000,1798
markPrice,32,1062.064753,1002.000,1798
markPrice,34,1052.297577,1000.0,1798
markPrice,35,1600.428773,1003.000,1798
markPrice,37,939.306575,992.000,1798
markPrice,39,1035.47921,1000.0,1798
markPrice,41,1050.025401,1001.000,1798
markPrice,43,1161.720591,999.000,1798
markPrice,44,793.113841,1002.000,1798
markPrice,46,933.650219,1000.0,1798
markPrice,48,992.37053,1000.0,1798
markPrice,50,1009.684326,1000.0,1798
markPrice,52,1007.747714,1000.0,1798
markPrice,53,1043.752343,1010.00,1798
markPrice,55,1003.494109,1004.000,1798
markPrice,57,984.312485,990.00,1798
markPrice,59,1010.674955,1005.000,1798
markPrice,61,998.431991,1000.0,1798
markPrice,62,1007.726791,1005.000,1798
markPrice,64,1086.595085,1000.0,1798
markPrice,66,1033.302353,1000.0,1798
markPrice,68,919.315493,1000.0,1798
markPrice,70,1010.255237,1005.000,1798
markPrice,71,1003.607191,995.000,1798
markPrice,73,755.302721,1000.0,1798
markPrice,75,1045.620594,1000.0,1798
markPrice,77,1008.445715,1000.0,1798
markPrice,79,989.271223,1000.0,1798
markPrice,80,1036.565954,1000.0,1798
markPrice,82,1000.037247,996.000,1798
markPrice,84,991.275574,1000.0,1798
markPrice,86,948.148118,1000.0,1798
markPrice,88,648.089403,1000.0,1798
markPrice,89,944.461882,1001.000,1798
markPrice,91,1000.105063,1000.0,1798
markPrice,93,975.378265,997.000,1798
markPrice,95,1000.4161,999.000,1798
markPrice,97,957.529401,1000.0,1798
markPrice,98,988.255817,1000.0,1798
markPrice,100,1007.423237,1000.0,1798
markPrice,102,997.154389,1002.000,1798
markPrice,104,994.073566,999.000,1798
markPrice,106,1008.096961,1000.0,1798
markPrice,107,1054.617152,1000.0,1798
markPrice,109,1059.446779,1001.000,1798
markPrice,111,929.239915,1000.0,1798
markPrice,113,1005.191174,1000.0,1798
markPrice,115,995.597758,1000.0,1798
markPrice,116,1015.869711,1006.000,1798
markPrice,118,1047.436531,1000.0,1798
markPrice,120,984.899463,997.000,1798
markPrice,122,1013.907713,1004.000,1798
markPrice,124,995.89072,1000.0,1798
markPrice,125,999.129017,1002.000,1798
markPrice,127,1004.674572,1002.000,1798
markPrice,129,1046.616447,1000.0,1798
markPrice,131,893.21275,1000.0,1798
markPrice,133,1009.24873,1000.0,1798
markPrice,134,993.477588,1005.000,1798
markPrice,136,970.853042,998.000,1798
markPrice,138,995.150303,998.000,1798
markPrice,140,951.06952,993.000,1798
markPrice,142,988.118893,994.000,1798
markPrice,143,1025.547082,1002.000,1798
markPrice,145,998.702418,1001.000,1798
markPrice,147,1001.813589,1000.0,1798
markPrice,149,1000.683818,1000.0,1798
markPrice,151,953.467308,1000.0,1798
markPrice,152,1008.699663,1010.00,1798
markPrice,154,933.6898,999.000,1798
markPrice,156,1009.341214,1002.000,1798
markPrice,158,982.841328,1000.0,1798
markPrice,160,1007.537712,1000.0,1798
markPrice,161,1057.1697,1000.0,1798
markPrice,163,1000.576502,1006.000,1798
markPrice,165,995.025502,1000.0,1798
markPrice,167,981.648468,1000.0,1798
markPrice,169,989.28262,1001.000,1798
markPrice,170,997.370062,999.000,1798
markPrice,172,1053.665588,1001.000,1798
markPrice,174,1039.927901,1002.000,1798
markPrice,176,931.717657,1004.000,1798
markPrice,178,992.957006,998.000,1798
markPrice,179,994.975235,1000.0,1798
markPrice,181,1001.709363,997.000,1798
markPrice,183,1058.657484,1000.0,1798
markPrice,185,1024.826457,1002.000,1798
markPrice,186,1006.255015,998.000,1798
markPrice,188,1001.582038,1000.0,1798
markPrice,190,1032.790645,1005.000,1798
markPrice,192,1001.867553,1001.000,1798
markPrice,194,957.81297,1002.000,1798
markPrice,195,1010.428301,998.000,1798
markPrice,197,934.723678,993.000,1798
markPrice,199,1006.744282,1001.000,1798
markPrice,201,1003.446088,1005.000,1798
markPrice,203,1006.271512,999.000,1798
markPrice,204,1045.670005,1002.000,1798
markPrice,206,1000.074115,994.000,1798
markPrice,208,1013.205983,1001.000,1798
markPrice,210,996.415245,999.000,1798
markPrice,212,1000.221098,997.000,1798
markPrice,213,993.975883,1000.0,1798
markPrice,215,1044.595292,1000.0,1798
markPrice,217,1019.50675,997.000,1798
markPrice,219,945.551084,1000.0,1798
markPrice,221,1004.318095,1000.0,1798
markPrice,222,1000.116331,1000.0,1798
markPrice,224,988.337207,1000.0,1798
markPrice,226,1045.616658,1000.0,1798
markPrice,228,1000.933821,1000.0,1798
markPrice,230,974.893504,1000.0,1798
markPrice,231,997.921825,1000.0,1798
markPrice,233,1014.746414,1004.000,1798
markPrice,235,992.524779,1000.0,1798
markPrice,237,1046.502809,1000.0,1798
markPrice,239,1035.197437,1000.0,1798
markPrice,240,1990.216703,999.000,1798
markPrice,242,963.041974,999.000,1798
markPrice,244,997.860867,997.000,1798
markPrice,246,959.870262,999.000,1798
markPrice,248,1041.581694,1000.0,1798
markPrice,249,924.836201,1002.000,1798
markPrice,251,1013.87333,1001.000,1798
markPrice,253,1002.712547,1006.000,1798
markPrice,255,988.61186,1000.0,1798
markPrice,257,1013.040688,1000.0,1798
markPrice,258,1038.273578,999.000,1798
markPrice,260,1024.050262,1000.0,1798
markPrice,262,929.412663,999.000,1798
markPrice,264,1003.168517,1004.000,1798
markPrice,266,1013.283615,1000.0,1798
markPrice,267,986.892124,1000.0,1798
markPrice,269,1049.567647,1000.0,1798
markPrice,271,1006.12781,1004.000,1798
markPrice,273,1001.605729,1000.0,1798
markPrice,275,1010.345316,1000.0,1798
markPrice,276,988.712485,1003.000,1798
markPrice,278,995.552777,999.000,1798
markPrice,280,1023.608347,1000.0,1798
markPrice,282,1040.290907,1000.0,1798
markPrice,284,1032.818956,1000.0,1798
markPrice,285,981.947854,1000.0,1798
markPrice,287,1010.001542,1001.000,1798
markPrice,289,1001.283873,999.000,1798
markPrice,291,1052.345121,999.000,1798
markPrice,293,991.175864,999.000,1798
markPrice,294,1003.879088,1006.000,1798
markPrice,296,969.833144,1000.0,1798
markPrice,298,993.790971,1000.0,1798
markPrice,300,998.084617,1000.0,1798
markPrice,302,895.028323,1001.000,1798
markPrice,303,1010.039466,1005.000,1798
markPrice,305,938.749159,1004.000,1798
markPrice,307,987.26525,997.000,1798
markPrice,309,995.147478,1001.000,1798
markPrice,311,1008.73386,998.000,1798
markPrice,312,1046.608591,1004.000,1798
markPrice,314,996.124099,1000.0,1798
markPrice,316,1006.277644,1000.0,1798
markPrice,318,996.896877,1002.000,1798
markPrice,320,982.129079,1000.0,1798
markPrice,321,1016.711051,1005.000,1798
markPrice,323,1058.134039,1000.0,1798
markPrice,325,1020.027953,997.000,1798
markPrice,327,927.792025,998.000,1798
markPrice,329,998.768413,997.000,1798
markPrice,330,1011.669552,1000.0,1798
markPrice,332,1050.066271,1001.000,1798
markPrice,334,1060.774502,1000.0,1798
markPrice,336,999.850334,1002.000,1798
markPrice,338,993.973095,1005.000,1798
markPrice,339,997.491737,994.000,1798
markPrice,341,1017.88495,1001.000,1798
markPrice,343,976.210158,998.000,1798
markPrice,345,1054.023364,1001.000,1798
markPrice,347,1053.975705,1000.0,1798
markPrice,348,950.67031,1000.0,1798
markPrice,350,1033.240388,1000.0,1798
markPrice,352,977.23318,1000.0,1798
markPrice,354,1014.66034,1000.0,1798
markPrice,356,1050.510806,998.000,1798
markPrice,357,902.832853,1000.0,1798
markPrice,359,1011.065411,1000.0,1798
markPrice,361,989.583882,998.000,1798
markPrice,363,996.200351,998.000,1798
markPrice,364,1005.362624,1001.000,1798
markPrice,366,1048.04664,1000.0,1798
markPrice,368,1019.64449,1000.0,1798
markPrice,370,933.594574,999.000,1798
markPrice,372,1000.138639,1001.000,1798
markPrice,373,1009.561981,1000.0,1798
markPrice,375,935.448769,1002.000,1798
markPrice,377,1026.119341,998.000,1798
markPrice,379,1006.096116,999.000,1798
markPrice,381,1027.396842,1000.0,1798
markPrice,382,969.866564,1000.0,1798
markPrice,384,1000.684627,1003.000,1798
markPrice,386,1048.610877,1000.0,1798
markPrice,388,1024.460789,1000.0,1798
markPrice,390,1017.704073,1000.0,1798
markPrice,391,956.348386,1000.0,1798
markPrice,393,999.655913,1000.0,1798
markPrice,395,1000.954279,997.000,1798
markPrice,397,1000.056713,1001.000,1798
markPrice,399,1045.951187,1000.0,1798
markPrice,400,916.042624,1001.000,1798
markPrice,402,996.747253,999.000,1798
markPrice,404,977.690392,998.000,1798
markPrice,406,1004.044187,1000.0,1798
markPrice,408,1008.36707,1004.000,1798
markPrice,409,1043.460179,996.000,1798
markPrice,411,1080.173044,999.000,1798
markPrice,413,936.785709,1001.000,1798
markPrice,415,1000.625745,1002.000,1798
markPrice,417,988.507524,1000.0,1798
markPrice,418,1004.8748,1005.000,1798
markPrice,420,1001.148864,1000.0,1798
markPrice,422,944.718693,1001.000,1798
markPrice,424,983.698909,996.000,1798
markPrice,426,975.154127,997.000,1798
markPrice,427,996.068597,1000.0,1798
markPrice,429,1003.21099,994.000,1798
markPrice,431,1046.997858,1005.000,1798
markPrice,433,1031.71122,995.000,1798
markPrice,435,1004.04566,1000.0,1798
markPrice,436,1030.528007,1000.0,1798
markPrice,438,972.327725,1003.000,1798
markPrice,440,1023.84412,1004.000,1798
markPrice,442,995.938711,998.000,1798
markPrice,444,1003.153881,1000.0,1798
markPrice,445,1012.748077,1000.0,1798
markPrice,447,989.338839,1000.0,1798
markPrice,449,987.3476,999.000,1798
markPrice,451,1000.840144,999.000,1798
markPrice,453,952.768908,1001.000,1798
markPrice,454,1009.535649,1003.000,1798
markPrice,456,943.836604,1005.000,1798
markPrice,458,994.895493,1000.0,1798
markPrice,460,997.350723,994.000,1798
markPrice,462,1001.32596,1000.0,1798
markPrice,463,1053.143771,1000.0,1798
markPrice,465,886.37272,1000.0,1798
markPrice,467,982.289096,997.000,1798
markPrice,469,912.096618,996.000,1798
markPrice,471,996.126774,1000.0,1798
markPrice,472,991.685564,1000.0,1798
markPrice,474,1047.434295,1006.000,1798
markPrice,476,1029.023075,1001.000,1798
markPrice,478,920.644484,1000.0,1798
markPrice,480,994.22046,1000.0,1798
markPrice,481,999.477975,1000.0,1798
markPrice,483,1004.962555,999.000,1798
markPrice,485,1055.198847,992.000,1798
markPrice,487,1004.112742,1000.0,1798
markPrice,489,1000.735889,999.000,1798
markPrice,490,1010.489508,1000.0,1798
markPrice,492,1005.055018,1000.0,1798
markPrice,494,984.512029,1000.0,1798
markPrice,496,1045.220785,1000.0,1798
markPrice,498,1045.819916,1001.000,1798
markPrice,499,954.22362,999.000,1798
markPrice,501,1005.496063,1000.0,1798
markPrice,503,993.275907,999.000,1798
markPrice,505,1001.904444,1000.0,1798
markPrice,507,1060.23295,1000.0,1798
markPrice,508,902.269599,1003.000,1798
markPrice,510,1008.330952,997.000,1798
markPrice,512,998.679504,1000.0,1798
markPrice,514,990.641821,1000.0,1798
markPrice,516,1004.696124,1000.0,1798
markPrice,517,1043.821782,1000.0,1798
markPrice,519,1018.162799,1000.0,1798
markPrice,521,943.370369,991.000,1798
markPrice,523,1006.947694,1003.000,1798
markPrice,525,734.27674,1002.000,1798
markPrice,526,1008.299495,998.000,1798
markPrice,528,1040.04626,997.000,1798
markPrice,530,1002.593917,1000.0,1798
markPrice,532,997.261595,1000.0,1798
markPrice,534,996.21326,1006.000,1798
markPrice,535,1242.873449,993.000,1798
markPrice,537,1029.839607,1000.0,1798
markPrice,539,1045.683539,1000.0,1798
markPrice,541,1039.56617,1000.0,1798
markPrice,542,957.465611,1000.0,1798
markPrice,544,1008.680269,1002.000,1798
markPrice,546,1015.972774,996.000,1798
markPrice,548,1006.876254,1000.0,1798
markPrice,550,955.045524,1000.0,1798
markPrice,551,1005.312229,1000.0,1798
markPrice,553,988.061701,1000.0,1798
markPrice,555,997.652906,1001.000,1798
markPrice,557,1008.020847,1000.0,1798
markPrice,559,999.782838,999.000,1798
markPrice,560,1194.636472,1000.0,1798
markPrice,562,760.229375,1000.0,1798
markPrice,564,940.287215,1001.000,1798
markPrice,566,1018.994697,1000.0,1798
markPrice,568,997.55516,999.000,1798
markPrice,569,998.62334,1000.0,1798
markPrice,571,1036.916036,1002.000,1798
markPrice,573,1002.877802,1004.000,1798
markPrice,575,1012.741528,1002.000,1798
markPrice,577,1031.909995,1000.0,1798
markPrice,578,966.010345,1000.0,1798
markPrice,580,1016.484411,1000.0,1798
markPrice,582,1038.995498,997.000,1798
markPrice,584,1022.350557,998.000,1798
markPrice,586,618.232629,999.000,1798
markPrice,587,988.51502,1000.0,1798
markPrice,589,991.196916,999.000,1798
markPrice,591,1358.6393,997.000,1798
markPrice,593,1064.772431,991.000,1798
markPrice,595,989.287989,1000.0,1798
markPrice,596,1019.437795,1002.000,1798
markPrice,598,995.55826,1006.000,1798
markPrice,600,1008.169799,1002.000,1798
markPrice,602,992.948054,1008.000,1798
markPrice,604,1051.267623,1000.0,1798
markPrice,605,914.906965,1004.000,1798
markPrice,607,1088.235676,995.000,1798
markPrice,609,999.465045,1000.0,1798
markPrice,611,1001.555064,1001.000,1798
markPrice,613,995.356228,1000.0,1798
markPrice,614,1048.965685,1001.000,1798
markPrice,616,1020.648337,1000.0,1798
markPrice,618,993.102208,1005.000,1798
markPrice,620,1001.994245,1002.000,1798
markPrice,622,990.682085,999.000,1798
markPrice,623,1003.501581,1001.000,1798
markPrice,625,1049.977712,997.000,1798
markPrice,627,1017.566721,1007.000,1798
markPrice,629,1000.047556,1000.0,1798
markPrice,631,1010.381457,1000.0,1798
markPrice,632,1021.664455,1001.000,1798
markPrice,634,994.900552,1000.0,1798
markPrice,636,1054.603007,1001.000,1798
markPrice,638,1057.473156,1000.0,1798
markPrice,640,1000.463528,1006.000,1798
markPrice,641,1005.469631,994.000,1798
markPrice,643,1001.011879,1000.0,1798
markPrice,645,1000.738473,1002.000,1798
markPrice,647,1089.028211,1000.0,1798
markPrice,649,1052.440961,1001.000,1798
markPrice,650,1037.960819,999.000,1798
markPrice,652,853.121665,1000.0,1798
markPrice,654,1001.065767,1001.000,1798
markPrice,656,1018.483681,1002.000,1798
markPrice,658,1054.218627,1006.000,1798
markPrice,659,911.917718,998.000,1798
markPrice,661,1007.867493,1010.00,1798
markPrice,663,1012.745285,1000.0,1798
markPrice,665,1010.731174,1000.0,1798
markPrice,667,1000.552209,997.000,1798
markPrice,668,1041.292525,996.000,1798
markPrice,670,1007.679269,1000.0,1798
markPrice,672,937.136126,1000.0,1798
markPrice,674,1010.514245,1001.000,1798
markPrice,676,999.520916,1000.0,1798
markPrice,677,993.984345,1003.000,1798
markPrice,679,1042.322742,1000.0,1798
markPrice,681,1000.793746,995.000,1798
markPrice,683,1009.795128,994.000,1798
markPrice,685,1007.450682,1000.0,1798
markPrice,686,1004.359572,1000.0,1798
markPrice,688,1001.42626,991.000,1798
markPrice,690,1044.851378,1000.0,1798
markPrice,692,1073.181468,1003.000,1798
markPrice,694,930.00756,1000.0,1798
markPrice,695,1003.837855,1000.0,1798
markPrice,697,996.405599,1000.0,1798
markPrice,699,1001.906993,1000.0,1798
markPrice,701,1046.13256,1000.0,1798
markPrice,703,998.242117,1001.000,1798
markPrice,704,998.007434,999.000,1798
markPrice,706,1002.588453,1000.0,1798
markPrice,708,1003.793872,1002.000,1798
markPrice,710,1005.031314,1000.0,1798
markPrice,712,957.295175,1001.000,1798
markPrice,713,1006.281121,999.000,1798
markPrice,715,947.728247,997.000,1798
markPrice,717,998.451422,1006.000,1798
markPrice,719,995.950728,999.000,1798
markPrice,720,998.61852,1000.0,1798
markPrice,722,1042.685248,1002.000,1798
markPrice,724,1019.328119,1003.000,1798
markPrice,726,1013.649897,1005.000,1798
markPrice,728,1003.568673,993.000,1798
markPrice,729,991.964029,999.000,1798
markPrice,731,1010.656055,995.000,1798
markPrice,733,1051.511924,1000.0,1798
markPrice,735,1038.333144,1005.000,1798
markPrice,737,938.177807,1000.0,1798
markPrice,738,984.037191,1000.0,1798
markPrice,740,1014.002006,1001.000,1798
markPrice,742,1028.842432,1001.000,1798
markPrice,744,1035.266377,1002.000,1798
markPrice,746,1011.756405,1000.0,1798
markPrice,747,1043.124202,1001.000,1798
markPrice,749,1000.537472,1001.000,1798
markPrice,751,1002.144651,1000.0,1798
markPrice,753,952.278367,1000.0,1798
markPrice,755,1042.29653,993.000,1798
markPrice,756,927.133598,1004.000,1798
markPrice,758,948.073543,1000.0,1798
markPrice,760,1002.636116,991.000,1798
markPrice,762,995.410036,999.000,1798
markPrice,764,997.615351,1000.0,1798
markPrice,765,1049.295893,1003.000,1798
markPrice,767,903.036608,993.000,1798
markPrice,769,1003.724292,998.000,1798
markPrice,771,997.02215,996.000,1798
markPrice,773,997.334696,1000.0,1798
markPrice,774,1008.968049,1000.0,1798
markPrice,776,1045.514939,1010.00,1798
markPrice,778,1020.974643,1000.0,1798
markPrice,780,927.433641,997.000,1798
markPrice,782,986.06677,991.000,1798
markPrice,783,1008.253756,1001.000,1798
markPrice,785,1029.174037,1000.0,1798
markPrice,787,1058.059069,1008.000,1798
markPrice,789,991.506199,1002.000,1798
markPrice,791,996.44591,997.000,1798
markPrice,792,1004.88544,1001.000,1798
markPrice,794,984.132745,1006.000,1798
markPrice,796,992.558409,999.000,1798
markPrice,798,1048.735539,1001.000,1798
markPrice,800,1034.863667,999.000,1798
markPrice,801,1046.561356,1000.0,1798
markPrice,803,1013.841153,1001.000,1798
markPrice,805,989.698793,1000.0,1798
markPrice,807,980.074229,1000.0,1798
markPrice,809,1054.37005,1000.0,1798
markPrice,810,906.12996,1000.0,1798
markPrice,812,1005.198174,1005.000,1798
markPrice,814,1002.298746,1000.0,1798
markPrice,816,1004.229254,1000.0,1798
markPrice,818,1008.60166,1008.000,1798
markPrice,819,1036.733521,995.000,1798
markPrice,821,1010.436205,1000.0,1798
markPrice,823,960.81213,1006.000,1798
markPrice,825,978.74387,998.000,1798
markPrice,827,992.104254,1000.0,1798
markPrice,828,1037.781016,1005.000,1798
markPrice,830,1042.147864,1000.0,1798
markPrice,832,1010.522171,1000.0,1798
markPrice,834,1014.767652,1000.0,1798
markPrice,836,1003.773841,1002.000,1798
markPrice,837,989.58001,995.000,1798
markPrice,839,1000.928729,1000.0,1798
markPrice,841,1047.835435,991.000,1798
markPrice,843,1030.19914,1000.0,1798
markPrice,845,911.943617,1000.0,1798
markPrice,846,1016.807442,1002.000,1798
markPrice,848,1002.632341,1000.0,1798
