partition,feature_left,feature_right,left_bin,right_bin,horizon_ms,notional,samples,executable_percent,mean_net_return_bps,median_net_return_bps,positive_percent,p10_net_return_bps,p90_net_return_bps,mean_mfe_bps,mean_mae_bps,average_cost_bps,average_depth_slippage_bps
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,HIGH,500,500,2055,99.85401459854015,-10.00689681205035,-10.052669297935912,0.0,-10.052743784993218,-9.84195996002117,-7.82301699051868,-11.872161266775754,10.054435559420606,0.0004628971661227698
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,HIGH,5000,100,2055,99.02676399026764,-9.873452913335555,-10.052627699177018,0.0,-10.822167986181832,-8.841431636951977,-7.8226977898339785,-11.871842235423337,10.068237896698012,8.901139601462725e-05
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,HIGH,5000,1000,2055,99.02676399026764,-9.874074061578767,-10.052627699177018,0.0,-10.822167986181832,-8.841431636951977,-7.823264656189222,-11.872408801909128,10.068859381779744,0.0007104964777472908
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,HIGH,5000,500,2055,99.02676399026764,-9.873807755905581,-10.052627699177018,0.0,-10.822167986181832,-8.841431636951977,-7.82301699051868,-11.872161266775754,10.068592935049654,0.00044404974765728256
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,HIGH,60000,100,2055,98.78345498783455,-9.675942583695937,-9.683565677138846,0.0,-14.433449654251952,-5.830930959471161,-7.8226977898339785,-11.871842235423337,10.066997201359204,8.053354505552385e-05
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,HIGH,60000,1000,2055,98.78345498783455,-9.676579891450675,-9.683565677138846,0.0,-14.433449654251952,-5.832178650077561,-7.823264656189222,-11.872408801909128,10.067634862729241,0.0007181949150925564
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,HIGH,60000,500,2055,98.78345498783455,-9.676315798588492,-9.683565677138846,0.0,-14.433449654251952,-5.832178650077561,-7.82301699051868,-11.872161266775754,10.067370616214149,0.00045394839999954154
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,LOW,1000,100,19,100.0,-10.105399760056033,-10.05268567814032,0.0,-10.15822968501818,-10.05268567814032,-7.091214290067813,-10.824341988544438,10.047175140380778,3.329179642625419e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,LOW,1000,1000,19,100.0,-10.105399760056033,-10.05268567814032,0.0,-10.15822968501818,-10.05268567814032,-7.091214290067813,-10.824341988544438,10.047175140380778,3.329179642625419e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,LOW,1000,500,19,100.0,-10.105399760056033,-10.05268567814032,0.0,-10.15822968501818,-10.05268567814032,-7.091214290067813,-10.824341988544438,10.047175140380778,0.0
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,LOW,15000,100,19,100.0,-9.645009901968587,-9.683885931158084,0.0,-10.07384096499821,-9.472578849330104,-7.091214290067813,-10.824341988544438,10.047173926226506,5.547683761063753e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,LOW,15000,1000,19,100.0,-9.645009901968587,-9.683885931158084,0.0,-10.07384096499821,-9.472578849330104,-7.091214290067813,-10.824341988544438,10.047173926226506,5.547683761063753e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,LOW,15000,500,19,100.0,-9.645009901968587,-9.683885931158084,0.0,-10.07384096499821,-9.472578849330104,-7.091214290067813,-10.824341988544438,10.047173926226506,0.0
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,LOW,250,100,19,100.0,-10.058255185721798,-10.05268567814032,0.0,-10.052743339670158,-10.052685289350968,-7.091214290067813,-10.824341988544438,10.05272978544241,3.329179642625419e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,LOW,250,1000,19,100.0,-10.058255185721798,-10.05268567814032,0.0,-10.052743339670158,-10.052685289350968,-7.091214290067813,-10.824341988544438,10.05272978544241,3.329179642625419e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,LOW,250,500,19,100.0,-10.058255185721798,-10.05268567814032,0.0,-10.052743339670158,-10.052685289350968,-7.091214290067813,-10.824341988544438,10.05272978544241,0.0
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,LOW,3000,100,19,100.0,-9.991713982347711,-10.05268567814032,0.0,-10.15822968501818,-9.683885931158084,-7.091214290067813,-10.824341988544438,10.047174840625468,4.438868656440631e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,LOW,3000,1000,19,100.0,-9.991713982347711,-10.05268567814032,0.0,-10.15822968501818,-9.683885931158084,-7.091214290067813,-10.824341988544438,10.047174840625468,4.438868656440631e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,LOW,3000,500,19,100.0,-9.991713982347711,-10.05268567814032,0.0,-10.15822968501818,-9.683885931158084,-7.091214290067813,-10.824341988544438,10.047174840625468,0.0
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,LOW,30000,100,19,100.0,-9.941776279974656,-9.683885931158084,0.0,-11.696695167528153,-8.364994432923321,-7.091214290067813,-10.824341988544438,9.99723876201728,6.103393403461776e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,LOW,30000,1000,19,100.0,-9.941776279974656,-9.683885931158084,0.0,-11.696695167528153,-8.364994432923321,-7.091214290067813,-10.824341988544438,9.99723876201728,6.103393403461776e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,LOW,30000,500,19,100.0,-9.941776279974656,-9.683885931158084,0.0,-11.696695167528153,-8.364994432923321,-7.091214290067813,-10.824341988544438,9.99723876201728,0.0
