anchor_id,side,notional,activation,immediate_exit_pnl_bps,elastic_exit_pnl_bps,incremental_pnl_bps,maximum_additional_capture_bps,profit_giveback_bps,exit_reason,partial_exit,slippage_bps,adverse_selection_after_exit_bps,mark_price_used,post_event_research_only
a991aed7fd22cd7eaa65425246b21ad420c752c26de4aa5b5344eb7dae539ec1,SHORT,100,True,5.66796231357471798555072000,4.187876227690358010349560000,-1.480086085884359975201160000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
b5b33d8d138d0d790f7e9a4a5fac18c6380f3187676719acdab65dfe5304a411,SHORT,100,True,5.66796231357471798555072000,4.187876227690358010349560000,-1.480086085884359975201160000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
114f6a4e90659332bd7166cbd950738725653eead440a87c2d21d46f40005642,SHORT,100,True,5.66796231357471798555072000,4.187876227690358010349560000,-1.480086085884359975201160000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
da2a68004a9e5b31a775716a94faacc5d000d2ee4e92836cacaac4cafa120cf4,SHORT,100,True,5.66796231357471798555072000,4.187876227690358010349560000,-1.480086085884359975201160000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
ac42a5c80d961cbc24b6226f5c23a02a759d7c4ebc7c7e7f1193042cf020c541,SHORT,100,True,5.66796231357471798555072000,4.187876227690358010349560000,-1.480086085884359975201160000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
9bf71116e6c31073d50d117a3b6db20169e1c6cc6a949e91b6c8051819f2091f,SHORT,100,True,5.66796231357471798555072000,4.187876227690358010349560000,-1.480086085884359975201160000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
3637cf108126e944ccce8674cea0f8bf6c88d8488347f23c258bc0cd4262d889,SHORT,100,True,5.66796231357471798555072000,4.187876227690358010349560000,-1.480086085884359975201160000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
60dfb2bf38d01d03627f5e004cc451ebc36ee432afaa878534d495806f5a99c2,SHORT,100,True,5.66796231357471798555072000,4.187876227690358010349560000,-1.480086085884359975201160000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
4031dc5167a4b8136e6a15216d2f45463af40310edb333b3646128d0ef36cd2c,SHORT,100,True,5.66796231357471798555072000,4.187876227690358010349560000,-1.480086085884359975201160000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
3aec75de763a2f7faf7b0d7bb0f3246085c134daaf8789c09ab7a734e3c16705,SHORT,100,True,5.66796231357471798555072000,4.187876227690358010349560000,-1.480086085884359975201160000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
8912d17d61b2fe8e7089c30d6fd30a72a052c3ffc4d79b12f7fb99cb3b89b801,SHORT,100,True,5.66796231357471798555072000,4.187876227690358010349560000,-1.480086085884359975201160000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
18915960f90e447d8e9e9b16d3778d7eb833daf5cd2ca56ba9ecf0b4532d1c76,SHORT,100,True,5.66796231357471798555072000,4.187876227690358010349560000,-1.480086085884359975201160000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
d1ad072b2a5ae819887767fbb5daaad331e249a92a9bc3d3d9d5b5b412a507d8,SHORT,100,True,5.03422197811483374878533000,3.554229591297919526877170000,-1.479992386816914221908160000,0,0,NO_NEW_PEAK_300MS,False,5.275861614149860849149926797E-24,-1.055966209081309398099261000,False,True
c270e98cb9d32e8f1946c44f08e696e0798a061bf01bcaad4b7a25b3144fbb8d,SHORT,100,True,5.03295032105441027374113000,5.03295032105441027374113000,0E-26,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
02c746f78de8a3b7bc5150ba5b393189641a466fb1c74a481c80692fac7e7c4a,SHORT,100,True,5.03295032105441027374113000,5.03295032105441027374113000,0E-26,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
1d339771755f051c0129ce06ab69910f2777f7e986a852911c582b4df659f6a5,SHORT,100,True,5.03295032105441027374113000,5.03295032105441027374113000,0E-26,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
e5dd9584abae752a624cdf0a6032daefcf30fe878b281aa88d9278d96c11bdcc,SHORT,100,True,5.03295032105441027374113000,5.03295032105441027374113000,0E-26,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
7c40b3d0719c8dddb30577e0a2b5c44089c9c012165d0e12aff3dbc22151d6af,SHORT,100,True,5.03295032105441027374113000,5.03295032105441027374113000,0E-26,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
