partition,feature_left,feature_right,left_bin,right_bin,horizon_ms,notional,samples,executable_percent,mean_net_return_bps,median_net_return_bps,positive_percent,p10_net_return_bps,p90_net_return_bps,mean_mfe_bps,mean_mae_bps,average_cost_bps,average_depth_slippage_bps
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,LOW,15000,1000,1229,99.75589910496339,-9.731792449605294,-10.052668428422527,0.0,-11.741064366094689,-7.546884564565518,-7.112615232847928,-11.84468757102882,10.064184359763827,0.00015837770104855852
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,LOW,15000,500,1229,99.75589910496339,-9.73174882403486,-10.052668428422527,0.0,-11.741064366094689,-7.546884564565518,-7.112571707367739,-11.844644066312517,10.06414074619481,0.00011476413203179588
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,LOW,250,100,1229,100.0,-10.039350319573309,-10.052740892246218,0.0,-10.052813834532488,-10.052672864919504,-7.112496545843945,-11.844568930429359,10.05978542298794,7.171740975506124e-05
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,LOW,250,1000,1229,100.0,-10.039508585753007,-10.052740892246218,0.0,-10.052813834532488,-10.052672864919504,-7.112615232847928,-11.84468757102882,10.059943612952813,0.0002299073746255803
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,LOW,250,500,1229,100.0,-10.039451056405994,-10.052740892246218,0.0,-10.052813834532488,-10.052672864919504,-7.112571707367739,-11.844644066312517,10.059886110653041,0.00017240507485518427
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,LOW,3000,100,1229,100.0,-9.893016212656761,-10.052723938407057,0.0,-10.26382545592625,-9.102858130805632,-7.112496545843945,-11.844568930429359,10.062960595825444,7.171232809179833e-05
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,LOW,3000,1000,1229,100.0,-9.893174453489802,-10.052723938407057,0.0,-10.26382545592625,-9.102858130805632,-7.112615232847928,-11.84468757102882,10.063118784148546,0.00022990065119418628
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,LOW,3000,500,1229,100.0,-9.893116928987613,-10.052723938407057,0.0,-10.26382545592625,-9.102858130805632,-7.112571707367739,-11.844644066312517,10.063061275125344,0.00017239162799239621
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,LOW,30000,100,1229,98.53539462978031,-9.517543739666035,-9.683469549169523,0.0,-12.477202686685105,-6.091776244595886,-7.112496545843945,-11.844568930429359,10.063417567278067,9.81934762002942e-05
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,LOW,30000,1000,1229,98.53539462978031,-9.517979703255302,-9.683469549169523,0.0,-12.477202686685105,-6.101263823064771,-7.112615232847928,-11.84468757102882,10.063853465379344,0.0005340915774777647
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,LOW,30000,500,1229,98.53539462978031,-9.517829788347381,-9.683469549169523,0.0,-12.477202686685105,-6.101263823064771,-7.112571707367739,-11.844644066312517,10.063703568769062,0.00038419496719549316
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,LOW,500,100,1229,100.0,-10.021977670334753,-10.052738668170724,0.0,-10.052818072499898,-10.052668872039527,-7.112496545843945,-11.844568930429359,10.05483121423594,7.335381150067745e-05
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,LOW,500,1000,1229,100.0,-10.022378444494908,-10.052738668170724,0.0,-10.052818072499898,-10.052668872039527,-7.112615232847928,-11.84468757102882,10.055231770473451,0.00047391004901206835
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,LOW,500,500,1229,100.0,-10.022124660226503,-10.052738668170724,0.0,-10.052818072499898,-10.052668872039527,-7.112571707367739,-11.844644066312517,10.054978118391736,0.00022025796729639545
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,LOW,5000,100,1229,100.0,-9.875205868562338,-10.052720326702675,0.0,-10.684941405106029,-8.88324993684381,-7.112496545843945,-11.844568930429359,10.064841290766548,7.335267727770386e-05
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,LOW,5000,1000,1229,100.0,-9.875559610611615,-10.052720326702675,0.0,-10.684941405106029,-8.88324993684381,-7.112615232847928,-11.84468757102882,10.065194881089404,0.0004269430001332534
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,LOW,5000,500,1229,100.0,-9.87534790848879,-10.052720326702675,0.0,-10.684941405106029,-8.88324993684381,-7.112571707367739,-11.844644066312517,10.064983256026292,0.0002153179370198059
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,LOW,60000,100,1229,97.96582587469487,-9.267776807208893,-9.103726109111603,0.8305647840531561,-14.057562255087852,-4.1003906537922905,-7.112496545843945,-11.844568930429359,10.063271322939071,4.015628642280728e-05
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,LOW,60000,1000,1229,97.96582587469487,-9.267897950929871,-9.103726109111603,0.8305647840531561,-14.057562255087852,-4.1003906537922905,-7.112615232847928,-11.84468757102882,10.0633924382984,0.0001612716457521036
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,LOW,60000,500,1229,97.96582587469487,-9.267853534260267,-9.103726109111603,0.8305647840531561,-14.057562255087852,-4.1003906537922905,-7.112571707367739,-11.844644066312517,10.063348027803704,0.00011686115105563269
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,MID,1000,100,657,99.69558599695586,-9.989486179801423,-10.052736722258533,0.0,-10.05282761041484,-9.789101800305206,-7.852009729138846,-12.130228218763044,10.051105796632179,-6.8373412587281055e-25
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,MID,1000,1000,657,99.69558599695586,-9.989720961141234,-10.052736722258533,0.0,-10.05282761041484,-9.789101800305206,-7.852243699451913,-12.13049115619378,10.05134046037796,0.00023466374577932206
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,MID,1000,500,657,99.69558599695586,-9.989642931964847,-10.052736722258533,0.0,-10.05282761041484,-9.789101800305206,-7.852165939255078,-12.130384402517342,10.051262470090373,0.00015667345819319977
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,MID,15000,100,657,98.4779299847793,-9.990269185009605,-10.052766204314118,0.0,-12.108670963388372,-7.574356216996133,-7.852009729138846,-12.130228218763044,10.059700929966818,6.149061723590066e-05
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,MID,15000,1000,657,98.4779299847793,-9.990581980811076,-10.052766204314118,0.0,-12.108670963388372,-7.574356216996133,-7.852243699451913,-12.13049115619378,10.06001359567204,0.00037415632245657327
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,MID,15000,500,657,98.4779299847793,-9.990476383816539,-10.052766204314118,0.0,-12.108670963388372,-7.574356216996133,-7.852165939255078,-12.130384402517342,10.059908040117236,0.0002686007676535835
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,MID,250,100,657,100.0,-10.035374486034035,-10.052741170268845,0.0,-10.052825546339172,-10.052672365777683,-7.852009729138846,-12.130228218763044,10.054526837330581,4.686035784049607e-05
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,MID,250,1000,657,100.0,-10.03611641913857,-10.052741170268845,0.0,-10.052825546339172,-10.052672365777683,-7.852243699451913,-12.13049115619378,10.055268392693883,0.0007884157211425129
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,MID,250,500,657,100.0,-10.035869897368215,-10.052741170268845,0.0,-10.052825546339172,-10.052672365777683,-7.852165939255078,-12.130384402517342,10.055021996242424,0.000542019269683633
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,MID,3000,100,657,99.69558599695586,-9.951058250232592,-10.052736166309996,0.0,-10.400713223606838,-9.314913722267871,-7.852009729138846,-12.130228218763044,10.06806109158785,4.701390359812264e-05
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,MID,3000,1000,657,99.69558599695586,-9.951802625528074,-10.052736166309996,0.0,-10.400713223606838,-9.314913722267871,-7.852243699451913,-12.13049115619378,10.068804953465508,0.0007908757812567951
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,MID,3000,500,657,99.69558599695586,-9.95155535906214,-10.052736166309996,0.0,-10.400713223606838,-9.314913722267871,-7.852165939255078,-12.130384402517342,10.06855785734234,0.0005437796580874605
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,MID,30000,100,657,97.26027397260275,-10.042702182507869,-10.158210166775602,0.0,-13.011087937907547,-7.045824831142537,-7.852009729138846,-12.130228218763044,10.071779570561521,4.9828669764161976e-26
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,MID,30000,1000,657,97.26027397260275,-10.042942865217226,-10.158210166775602,0.0,-13.011087937907547,-7.045824831142537,-7.852243699451913,-12.13049115619378,10.072020110081843,0.0002405395203215273
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,MID,30000,500,657,97.26027397260275,-10.042862874862166,-10.158210166775602,0.0,-13.011087937907547,-7.045824831142537,-7.852165939255078,-12.130384402517342,10.071940166985803,0.00016059642428254437
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,MID,500,100,657,99.84779299847793,-10.01639046062926,-10.052738946171369,0.0,-10.052826104173816,-10.052668428422527,-7.852009729138846,-12.130228218763044,10.04779477498275,6.0654214706588086e-05
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,MID,500,1000,657,99.84779299847793,-10.01669897413524,-10.052738946171369,0.0,-10.052826104173816,-10.052668428422527,-7.852243699451913,-12.13049115619378,10.048103153399225,0.00036903263118100556
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,MID,500,500,657,99.84779299847793,-10.01659483121459,-10.052738946171369,0.0,-10.052826104173816,-10.052668428422527,-7.852165939255078,-12.130384402517342,10.047999055566097,0.0002649347980526555
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,MID,5000,100,657,99.23896499238965,-9.937501991542087,-10.052736444284264,0.0,-10.891348915490456,-8.788198741409726,-7.852009729138846,-12.130228218763044,10.062980891487301,0.0001138852586922238
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,MID,5000,1000,657,99.23896499238965,-9.93805994219103,-10.052736444284264,0.0,-10.891348915490456,-8.788198741409726,-7.852243699451913,-12.13049115619378,10.063538512027764,0.0006715057991539064
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,MID,5000,500,657,99.23896499238965,-9.937903757464648,-10.052736444284264,0.0,-10.891348915490456,-8.788198741409726,-7.852165939255078,-12.130384402517342,10.063382413784716,0.0005154075561065813
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,MID,60000,100,657,96.9558599695586,-10.139648360705007,-10.105444542810169,0.0,-14.34878573554029,-5.389241549275105,-7.852009729138846,-12.130228218763044,10.062651938599664,-3.143053344790025e-25
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,MID,60000,1000,657,96.9558599695586,-10.139889801809627,-10.105444542810169,0.0,-14.34878573554029,-5.389241549275105,-7.852243699451913,-12.13049115619378,10.06289323334611,0.0002412947464449858
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,LOW,MID,60000,500,657,96.9558599695586,-10.139809550787017,-10.105444542810169,0.0,-14.34878573554029,-5.389241549275105,-7.852165939255078,-12.130384402517342,10.062813039251338,0.00016110065167432628
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,HIGH,1000,100,811,99.8766954377312,-10.071270099123097,-10.052726439107682,0.0,-10.052813834532488,-10.052668982943777,-7.969471046627225,-11.872900322561208,10.052636630452039,-1.1188922388628536e-24
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,HIGH,1000,1000,811,99.8766954377312,-10.071270099123097,-10.052726439107682,0.0,-10.052813834532488,-10.052668982943777,-7.969471046627225,-11.872900322561208,10.052636630452039,-1.1188922388628536e-24
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,HIGH,1000,500,811,99.8766954377312,-10.071270099123097,-10.052726439107682,0.0,-10.052813834532488,-10.052668982943777,-7.969471046627225,-11.872900322561208,10.052636630452039,0.0
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,HIGH,15000,100,811,99.13686806411837,-10.041626919293083,-10.052723938407057,0.0,-11.95089880949244,-8.366702651465284,-7.969471046627225,-11.872900322561208,10.053412178310529,5.030734421879736e-05
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,HIGH,15000,1000,811,99.13686806411837,-10.041699717059625,-10.052723938407057,0.0,-11.95089880949244,-8.366702651465284,-7.969471046627225,-11.872900322561208,10.053484931449027,0.00012306048271832688
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,HIGH,15000,500,811,99.13686806411837,-10.041691628418898,-10.052723938407057,0.0,-11.95089880949244,-8.366702651465284,-7.969471046627225,-11.872900322561208,10.053476847766973,0.00011497680066282359
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,HIGH,250,100,811,99.8766954377312,-10.0549661427145,-10.052724494097808,0.0,-10.052796833773087,-10.052672864919504,-7.969471046627225,-11.872900322561208,10.049471775416183,2.0579220244602687e-05
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,HIGH,250,1000,811,99.8766954377312,-10.055155789386188,-10.052724494097808,0.0,-10.052796833773087,-10.052672864919504,-7.969471046627225,-11.872900322561208,10.049661320824145,0.0002101246282055356
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,HIGH,250,500,811,99.8766954377312,-10.055073724219428,-10.052724494097808,0.0,-10.052796833773087,-10.052672864919504,-7.969471046627225,-11.872900322561208,10.0495792994771,0.00012810328116072102
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,HIGH,3000,100,811,99.63008631319359,-10.05471842061142,-10.05272671697795,0.0,-10.737792994469318,-9.473279669806105,-7.969471046627225,-11.872900322561208,10.045997460560267,2.063884131166654e-05
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,HIGH,3000,1000,811,99.63008631319359,-10.054807277036838,-10.05272671697795,0.0,-10.737792994469318,-9.473279669806105,-7.969471046627225,-11.872900322561208,10.046086252232314,0.00010943051335920688
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,HIGH,3000,500,811,99.63008631319359,-10.054754082091492,-10.05272671697795,0.0,-10.737792994469318,-9.473279669806105,-7.969471046627225,-11.872900322561208,10.046033096052335,5.627433337982199e-05
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,HIGH,30000,100,811,99.13686806411837,-10.067549674581365,-9.947307289158303,0.0,-12.688901142365445,-7.519420323024733,-7.969471046627225,-11.872900322561208,10.049166528242095,3.0174668533552527e-25
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,HIGH,30000,1000,811,99.13686806411837,-10.067549674581365,-9.947307289158303,0.0,-12.688901142365445,-7.519420323024733,-7.969471046627225,-11.872900322561208,10.049166528242095,3.0174668533552527e-25
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,HIGH,30000,500,811,99.13686806411837,-10.067549674581365,-9.947307289158303,0.0,-12.688901142365445,-7.519420323024733,-7.969471046627225,-11.872900322561208,10.049166528242095,0.0
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,HIGH,500,100,811,99.8766954377312,-10.06711471872025,-10.052726439107682,0.0,-10.052803799973612,-10.052672005289969,-7.969471046627225,-11.872900322561208,10.057315438190649,-1.222958017770065e-24
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,HIGH,500,1000,811,99.8766954377312,-10.067288126195649,-10.052726439107682,0.0,-10.052803799973612,-10.052672005289969,-7.969471046627225,-11.872900322561208,10.057488745812108,0.0001733076214592404
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,HIGH,500,500,811,99.8766954377312,-10.067186726798164,-10.052726439107682,0.0,-10.052803799973612,-10.052672005289969,-7.969471046627225,-11.872900322561208,10.057387407819594,7.196962894521919e-05
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,HIGH,5000,100,811,99.63008631319359,-10.005234074647541,-10.052726578042815,0.0,-10.843062884928255,-9.05045871559633,-7.969471046627225,-11.872900322561208,10.044214431735043,4.9239853909818384e-05
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,HIGH,5000,1000,811,99.63008631319359,-10.00529421008022,-10.052726578042815,0.0,-10.843062884928255,-9.05045871559633,-7.969471046627225,-11.872900322561208,10.044274568370252,0.00010937648912037367
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,HIGH,5000,500,811,99.63008631319359,-10.005272912251751,-10.052726578042815,0.0,-10.843062884928255,-9.05045871559633,-7.969471046627225,-11.872900322561208,10.044253270115892,8.807823475984242e-05
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,HIGH,60000,100,811,97.28729963008631,-9.805391475697583,-10.052668428422527,0.5069708491761724,-14.012051244169603,-5.321945214595528,-7.969471046627225,-11.872900322561208,10.047161562082627,-3.9395629402015284e-25
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,HIGH,60000,1000,811,97.28729963008631,-9.805391475697583,-10.052668428422527,0.5069708491761724,-14.012051244169603,-5.321945214595528,-7.969471046627225,-11.872900322561208,10.047161562082627,-3.9395629402015284e-25
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,HIGH,60000,500,811,97.28729963008631,-9.805391475697583,-10.052668428422527,0.5069708491761724,-14.012051244169603,-5.321945214595528,-7.969471046627225,-11.872900322561208,10.047161562082627,0.0
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,LOW,1000,100,720,100.0,-10.024995622823779,-10.052731997069566,0.0,-10.052796833773087,-10.052668982943777,-7.42531923985447,-11.79638098675646,10.053161529189692,8.62315464388362e-05
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,LOW,1000,1000,720,100.0,-10.025402196754872,-10.052731997069566,0.0,-10.052796833773087,-10.052668982943777,-7.425725777406282,-11.79678721514799,10.05356789287852,0.0004925952352666906
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,LOW,1000,500,720,100.0,-10.025308254842349,-10.052731997069566,0.0,-10.052796833773087,-10.052668982943777,-7.425631847308699,-11.796693356199631,10.053474001662986,0.0003987040197324448
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,LOW,15000,100,720,99.72222222222223,-9.777547585577375,-10.052680630587938,0.0,-11.824883093011204,-7.62825239573408,-7.42531923985447,-11.79638098675646,10.056282815323799,8.64717457325377e-05
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,LOW,15000,1000,720,99.72222222222223,-9.777955347486843,-10.052680630587938,0.0,-11.824883093011204,-7.62825239573408,-7.425725777406282,-11.79678721514799,10.056690310944907,0.0004939673668412496
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,LOW,15000,500,720,99.72222222222223,-9.777861130506261,-10.052680630587938,0.0,-11.824883093011204,-7.62825239573408,-7.425631847308699,-11.796693356199631,10.056596158193955,0.00039981461588768836
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,LOW,250,100,720,100.0,-10.043666712536346,-10.052731997069566,0.0,-10.052789033810308,-10.052675083448284,-7.42531923985447,-11.79638098675646,10.048586354215413,8.62315464388362e-05
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,LOW,250,1000,720,100.0,-10.04407328646744,-10.05273255293606,0.0,-10.052789145224237,-10.052675333044597,-7.425725777406282,-11.79678721514799,10.048992717904241,0.0004925952352666906
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,LOW,250,500,720,100.0,-10.043979344554915,-10.05273255293606,0.0,-10.052789145224237,-10.052675333044597,-7.425631847308699,-11.796693356199631,10.048898826688706,0.0003987040197324448
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,LOW,3000,100,720,100.0,-9.987086156483828,-10.052726994851147,0.0,-10.474725587574731,-9.314159428073008,-7.42531923985447,-11.79638098675646,10.051807562078992,8.62315464388362e-05
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,LOW,3000,1000,720,100.0,-9.987971417364426,-10.052726994851147,0.0,-10.474725587574731,-9.314159428073008,-7.425725777406282,-11.79678721514799,10.052692493890497,0.0009711633579448766
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,LOW,3000,500,720,100.0,-9.98740856305292,-10.052726994851147,0.0,-10.474725587574731,-9.314159428073008,-7.425631847308699,-11.796693356199631,10.052129829348816,0.0004084988162622345
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,LOW,30000,100,720,99.16666666666667,-9.633523416889023,-9.604440324863788,0.0,-12.585448562101499,-6.619914589920766,-7.42531923985447,-11.79638098675646,10.045890030858528,8.695618128286003e-05
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,LOW,30000,1000,720,99.16666666666667,-9.633933428900734,-9.604440324863788,0.0,-12.585448562101499,-6.619914589920766,-7.425725777406282,-11.79678721514799,10.04629980936827,0.0004967346910252342
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,LOW,30000,500,720,99.16666666666667,-9.633838691277816,-9.604440324863788,0.0,-12.585448562101499,-6.619914589920766,-7.425631847308699,-11.796693356199631,10.046205129150925,0.0004020544736797763
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,LOW,500,100,720,100.0,-10.031516054362111,-10.052731997069566,0.0,-10.052793490649668,-10.052670923860113,-7.42531923985447,-11.79638098675646,10.04829951443415,8.62315464388362e-05
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,LOW,500,1000,720,100.0,-10.031922628293204,-10.052731997069566,0.0,-10.052793490649668,-10.052670923860113,-7.425725777406282,-11.79678721514799,10.048705878122979,0.0004925952352666906
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,LOW,500,500,720,100.0,-10.03182868638068,-10.052731997069566,0.0,-10.052793490649668,-10.052670923860113,-7.425631847308699,-11.796693356199631,10.048611986907446,0.0003987040197324448
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,LOW,5000,100,720,99.86111111111111,-9.940175596696745,-10.052723938407057,0.0,-10.843168956816243,-8.73504543658633,-7.42531923985447,-11.79638098675646,10.05246952325866,8.635147904862596e-05
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,LOW,5000,1000,720,99.86111111111111,-9.940664245224147,-10.052723938407057,0.0,-10.843168956816243,-8.73504543658633,-7.425725777406282,-11.79678721514799,10.052957938710067,0.0005747669304570226
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,LOW,5000,500,720,99.86111111111111,-9.94048864018836,-10.052723938407057,0.0,-10.843168956816243,-8.73504543658633,-7.425631847308699,-11.796693356199631,10.0527824303251,0.0003992585454900699
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,LOW,60000,100,720,95.69444444444444,-9.382152939129005,-10.0,0.14513788098693758,-13.800810434342155,-3.973030230777107,-7.42531923985447,-11.79638098675646,10.054409697431511,9.011134025538762e-05
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,LOW,60000,1000,720,95.69444444444444,-9.382577641957827,-10.0,0.14513788098693758,-13.800810434342155,-3.973030230777107,-7.425725777406282,-11.79678721514799,10.054834344537397,0.0005147584461422601
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,LOW,60000,500,720,95.69444444444444,-9.382479510932487,-10.0,0.14513788098693758,-13.800810434342155,-3.973030230777107,-7.425631847308699,-11.796693356199631,10.054736228898522,0.00041664280726757657
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,MID,1000,100,866,100.0,-10.032264132046086,-10.052724494097808,0.0,-10.052796833773087,-10.052668982943777,-7.936994824194199,-11.864452844781534,10.054596271675997,-8.638401108464655e-25
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,MID,1000,1000,866,100.0,-10.032264132046086,-10.052724494097808,0.0,-10.052796833773087,-10.052668982943777,-7.936994824194199,-11.864452844781534,10.054596271675997,-8.638401108464655e-25
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,MID,1000,500,866,100.0,-10.032264132046086,-10.052724494097808,0.0,-10.052796833773087,-10.052668982943777,-7.936994824194199,-11.864452844781534,10.054596271675997,0.0
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,MID,15000,100,866,99.65357967667437,-9.945483890291095,-10.052723938407057,0.0,-11.688456203821387,-8.36561819896822,-7.936994824194199,-11.864452844781534,10.055709251368011,-1.769640537044014e-25
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,MID,15000,1000,866,99.65357967667437,-9.945483890291095,-10.052723938407057,0.0,-11.688456203821387,-8.36561819896822,-7.936994824194199,-11.864452844781534,10.055709251368011,-1.769640537044014e-25
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,MID,15000,500,866,99.65357967667437,-9.945483890291095,-10.052723938407057,0.0,-11.688456203821387,-8.36561819896822,-7.936994824194199,-11.864452844781534,10.055709251368011,0.0
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,MID,250,100,866,100.0,-10.05285571981493,-10.052726439107682,0.0,-10.05279209780653,-10.052670923860113,-7.936994824194199,-11.864452844781534,10.055573713644659,-9.125126922541821e-25
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,MID,250,1000,866,100.0,-10.05285571981493,-10.052726439107682,0.0,-10.05279209780653,-10.052670923860113,-7.936994824194199,-11.864452844781534,10.055573713644659,-9.125126922541821e-25
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,MID,250,500,866,100.0,-10.05285571981493,-10.052726439107682,0.0,-10.05279209780653,-10.052670923860113,-7.936994824194199,-11.864452844781534,10.055573713644659,0.0
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,MID,3000,100,866,99.88452655889145,-10.040700025052592,-10.052726439107682,0.0,-10.369085563133178,-9.630215318331098,-7.936994824194199,-11.864452844781534,10.054416374441304,-7.064710987219604e-25
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,MID,3000,1000,866,99.88452655889145,-10.040700025052592,-10.052726439107682,0.0,-10.369085563133178,-9.630215318331098,-7.936994824194199,-11.864452844781534,10.054416374441304,-7.064710987219604e-25
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,MID,3000,500,866,99.88452655889145,-10.040700025052592,-10.052726439107682,0.0,-10.369085563133178,-9.630215318331098,-7.936994824194199,-11.864452844781534,10.054416374441304,0.0
ENGINEERING_SAMPLE,ofi_1s,aggressive_flow_1s,MID,MID,30000,100,866,99.30715935334872,-9.941796261531822,-10.052680630587938,0.0,-12.585448562101499,-7.457810474436363,-7.936994824194199,-11.864452844781534,10.056617601794347,4.702115706935659e-05
