partition,feature,bin,horizon_ms,notional,samples,executable_percent,mean_net_return_bps,median_net_return_bps,positive_percent,p10_net_return_bps,p90_net_return_bps,mean_mfe_bps,mean_mae_bps,average_cost_bps,average_depth_slippage_bps
ENGINEERING_SAMPLE,aggressive_flow_10s,Q1,5000,1000,1439,100.0,-10.068719517030603,-10.052677903213905,0.0,-10.895623481290555,-9.10382856630503,-8.002150339594747,-12.75169066280205,10.050976167553532,0.00012604716485999678
ENGINEERING_SAMPLE,aggressive_flow_10s,Q1,5000,500,1439,100.0,-10.068598093148855,-10.052677903213905,0.0,-10.895623481290555,-9.10382856630503,-8.002028854970689,-12.75156923774215,10.050854684809337,4.564420665445278e-06
ENGINEERING_SAMPLE,aggressive_flow_10s,Q1,60000,100,1439,97.5677553856845,-10.372329502797003,-10.10555719837783,0.0,-14.852120962678022,-5.623582228130704,-8.002024290396601,-12.751564675406081,10.04805784604839,-3.8636284277701734e-25
ENGINEERING_SAMPLE,aggressive_flow_10s,Q1,60000,1000,1439,97.5677553856845,-10.372551352100828,-10.10555719837783,0.0,-14.852120962678022,-5.623582228130704,-8.002150339594747,-12.75169066280205,10.048279917085917,0.000222071037525942
ENGINEERING_SAMPLE,aggressive_flow_10s,Q1,60000,500,1439,97.5677553856845,-10.372407156342106,-10.10555719837783,0.0,-14.852120962678022,-5.623582228130704,-8.002028854970689,-12.75156923774215,10.048135591779845,7.774573145362512e-05
ENGINEERING_SAMPLE,aggressive_flow_10s,Q2,1000,100,1438,100.0,-10.096368516829475,-10.05268317880655,0.0,-10.10555664098597,-10.052621160331475,-8.538119919263654,-12.959542615685008,10.05440986156644,7.665627805117782e-05
ENGINEERING_SAMPLE,aggressive_flow_10s,Q2,1000,1000,1438,100.0,-10.09652563869709,-10.05268317880655,0.0,-10.10555664098597,-10.052621160331475,-8.538241039789169,-12.9596636471208,10.054567050021388,0.0002338447329997899
ENGINEERING_SAMPLE,aggressive_flow_10s,Q2,1000,500,1438,100.0,-10.096465999141138,-10.05268317880655,0.0,-10.10555664098597,-10.052621160331475,-8.538198534117836,-12.959621172707323,10.05450738432906,0.0001741790406705103
ENGINEERING_SAMPLE,aggressive_flow_10s,Q2,15000,100,1438,100.0,-10.43775938710456,-10.052779435294367,0.0,-12.372593909405975,-8.947689813279428,-8.538119919263654,-12.959542615685008,10.050790019634126,7.044548988571632e-05
ENGINEERING_SAMPLE,aggressive_flow_10s,Q2,15000,1000,1438,100.0,-10.437932818097295,-10.052779435294367,0.0,-12.372593909405975,-8.947689813279428,-8.538241039789169,-12.9596636471208,10.050963537219257,0.00024396307501713436
ENGINEERING_SAMPLE,aggressive_flow_10s,Q2,15000,500,1438,100.0,-10.437883188853528,-10.052779435294367,0.0,-12.372593909405975,-8.947689813279428,-8.538198534117836,-12.959621172707323,10.050913884512015,0.00019431036777545527
ENGINEERING_SAMPLE,aggressive_flow_10s,Q2,250,100,1438,100.0,-10.06225471840364,-10.05268317880655,0.0,-10.052778599188915,-10.052625149985122,-8.538119919263654,-12.959542615685008,10.052962025760275,7.665636590380623e-05
ENGINEERING_SAMPLE,aggressive_flow_10s,Q2,250,1000,1438,100.0,-10.062424664795653,-10.05268317880655,0.0,-10.052778599188915,-10.052625149985122,-8.538241039789169,-12.9596636471208,10.053132057169014,0.0002466877746422805
