partition,feature,bin,horizon_ms,notional,samples,executable_percent,mean_net_return_bps,median_net_return_bps,positive_percent,p10_net_return_bps,p90_net_return_bps,mean_mfe_bps,mean_mae_bps,average_cost_bps,average_depth_slippage_bps
ENGINEERING_SAMPLE,aggressive_flow_10s,Q2,3000,500,1438,100.0,-9.963374699116779,-10.05272199358167,0.0,-10.581182273293763,-9.209532303491898,-7.144548708329776,-11.567083565127291,10.053286720888217,0.00046430082952291315
ENGINEERING_SAMPLE,aggressive_flow_10s,Q2,30000,100,1438,99.30458970792768,-9.401433302483257,-9.525029011499104,0.0,-11.89850198715989,-6.619914589920766,-7.144373242475764,-11.566908222931612,10.05267692390056,8.508537658212245e-05
ENGINEERING_SAMPLE,aggressive_flow_10s,Q2,30000,1000,1438,99.30458970792768,-9.401921160394817,-9.525029011499104,0.0,-11.89850198715989,-6.619914589920766,-7.14462577299077,-11.567160579174997,10.053164632239792,0.0005727937158146839
ENGINEERING_SAMPLE,aggressive_flow_10s,Q2,30000,500,1438,99.30458970792768,-9.401765925413011,-9.525029011499104,0.0,-11.89850198715989,-6.619914589920766,-7.144548708329776,-11.567083565127291,10.053009438202874,0.00041759967889539373
ENGINEERING_SAMPLE,aggressive_flow_10s,Q2,500,100,1438,100.0,-10.026272062463695,-10.052729217943629,0.0,-10.052831766862514,-10.052668982943777,-7.144373242475764,-11.566908222931612,10.044252538437688,0.00011983094550370594
ENGINEERING_SAMPLE,aggressive_flow_10s,Q2,500,1000,1438,100.0,-10.026645754324685,-10.052729495841723,0.0,-10.052831962148975,-10.052668982943777,-7.14462577299077,-11.567160579174997,10.044626036922736,0.0004933294305516437
ENGINEERING_SAMPLE,aggressive_flow_10s,Q2,500,500,1438,100.0,-10.026526175979201,-10.052729495841723,0.0,-10.052831962148975,-10.052668982943777,-7.144548708329776,-11.567083565127291,10.044506518951389,0.00037381145920471434
ENGINEERING_SAMPLE,aggressive_flow_10s,Q2,5000,100,1438,100.0,-9.893154687292506,-10.052721160142173,0.0,-10.684657131878023,-8.944508914442451,-7.144373242475764,-11.566908222931612,10.047764579253075,6.309045153375154e-05
ENGINEERING_SAMPLE,aggressive_flow_10s,Q2,5000,1000,1438,100.0,-9.893407220567578,-10.052721160142173,0.0,-10.684657131878023,-8.944508914442451,-7.14462577299077,-11.567160579174997,10.048017005092344,0.0003155162908035123
ENGINEERING_SAMPLE,aggressive_flow_10s,Q2,5000,500,1438,100.0,-9.89333015841894,-10.052721160142173,0.0,-10.684657131878023,-8.944508914442451,-7.144548708329776,-11.567083565127291,10.047939973882897,0.00023848508135711758
ENGINEERING_SAMPLE,aggressive_flow_10s,Q2,60000,100,1438,98.67872044506258,-8.939200621293503,-9.103726109111603,1.9732205778717407,-13.900338211587698,-3.5038056286567216,-7.144373242475764,-11.566908222931612,10.054006959521748,6.393521445069396e-05
ENGINEERING_SAMPLE,aggressive_flow_10s,Q2,60000,1000,1438,98.67872044506258,-8.939555516477796,-9.103726109111603,1.9732205778717407,-13.900338211587698,-3.5038056286567216,-7.14462577299077,-11.567160579174997,10.05436174186792,0.0004187175606225139
ENGINEERING_SAMPLE,aggressive_flow_10s,Q2,60000,500,1438,98.67872044506258,-8.939419501958408,-9.103726109111603,1.9732205778717407,-13.900338211587698,-3.5038056286567216,-7.144548708329776,-11.567083565127291,10.05422578815173,0.00028276384443351536
ENGINEERING_SAMPLE,aggressive_flow_10s,Q3,1000,100,1438,100.0,-10.045996300164786,-10.0527556314857,0.0,-10.05283252011913,-10.052668428422527,-7.780545511083056,-12.130491132394054,10.050048514253703,-1.0925257476295905e-24
ENGINEERING_SAMPLE,aggressive_flow_10s,Q3,1000,1000,1438,100.0,-10.046037066298352,-10.0527556314857,0.0,-10.05283252011913,-10.052668428422527,-7.780545511083056,-12.130491132394054,10.050089254529265,4.0740275562208996e-05
ENGINEERING_SAMPLE,aggressive_flow_10s,Q3,1000,500,1438,100.0,-10.045996300164786,-10.0527556314857,0.0,-10.05283252011913,-10.052668428422527,-7.780545511083056,-12.130491132394054,10.050048514253703,0.0
ENGINEERING_SAMPLE,aggressive_flow_10s,Q3,15000,100,1438,100.0,-9.897552660006616,-10.052764256369418,0.0,-11.689721599155561,-7.993720316622691,-7.780545511083056,-12.130491132394054,10.054425378740781,1.1591779411138672e-05
ENGINEERING_SAMPLE,aggressive_flow_10s,Q3,15000,1000,1438,100.0,-9.897602573006592,-10.052764256369418,0.0,-11.689721599155561,-7.993720316622691,-7.780545511083056,-12.130491132394054,10.054475265351602,6.147839023189255e-05
ENGINEERING_SAMPLE,aggressive_flow_10s,Q3,15000,500,1438,100.0,-9.897572697889704,-10.052764256369418,0.0,-11.689721599155561,-7.993720316622691,-7.780545511083056,-12.130491132394054,10.05444540602978,3.161906840999606e-05
ENGINEERING_SAMPLE,aggressive_flow_10s,Q3,250,100,1438,100.0,-10.052565251974514,-10.052755353312056,0.0,-10.052817180233019,-10.052675083448284,-7.780545511083056,-12.130491132394054,10.053715738136281,3.300168532637976e-05
ENGINEERING_SAMPLE,aggressive_flow_10s,Q3,250,1000,1438,100.0,-10.052904112945425,-10.052755353312056,0.0,-10.052817180233019,-10.052675083448284,-7.780545511083056,-12.130491132394054,10.054054423046333,0.00037168659537667513
ENGINEERING_SAMPLE,aggressive_flow_10s,Q3,250,500,1438,100.0,-10.052780796896979,-10.052755353312056,0.0,-10.052817180233019,-10.052675083448284,-7.780545511083056,-12.130491132394054,10.053931171223423,0.00024843477246577544
ENGINEERING_SAMPLE,aggressive_flow_10s,Q3,3000,100,1438,100.0,-10.044101502539702,-10.052757022405256,0.0,-10.791818196758996,-9.314176790685902,-7.780545511083056,-12.130491132394054,10.057108739785964,5.256282722087302e-05
ENGINEERING_SAMPLE,aggressive_flow_10s,Q3,3000,1000,1438,100.0,-10.044336447930162,-10.052757022405256,0.0,-10.791818196758996,-9.314176790685902,-7.780545511083056,-12.130491132394054,10.057343543174007,0.00028736621526418896
ENGINEERING_SAMPLE,aggressive_flow_10s,Q3,3000,500,1438,100.0,-10.044236125833471,-10.052757022405256,0.0,-10.791818196758996,-9.314176790685902,-7.780545511083056,-12.130491132394054,10.057243282885967,0.00018710592722388016
