configuration,design,fold,mode,train_start,train_end,validation_start,validation_end,train_days,validation_days,step_days,period,start,end,attribution_policy,net_return_percent,gross_return_percent,net_pnl,gross_pnl,trades,long_trades,short_trades,win_rate_percent,profit_factor,expectancy,median_trade_pnl,maximum_drawdown_percent,exposure_long_percent,exposure_short_percent,trading_fees,funding_paid,funding_received,net_funding,liquidations,positive,zero_trade,signal_count,stop_count,target_count,time_exit_count,forced_end_count,regime_distribution,best_trade_concentration_percent,top_3_concentration_percent,top_5_concentration_percent,result_without_best_trade,result_without_top_3,result_without_top_5,warning,fixed_parameters,selection_performed,fold_count,median_return_percent,mean_return_percent,positive_fold_percent,zero_trade_fold_percent
FUTURES_LONG_BASELINE_1X,ROLLING_365_180_90,1,ROLLING,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59.999999+00:00,2023-01-01T00:00:00+00:00,2023-06-29T23:59:59.999999+00:00,365,180,90,ROLLING_365_180_90-1,2023-01-01T00:00:00+00:00,2023-06-29T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.2109417208151122509157571444,-0.1286117669483768714285714300,-21.09417208151122509157571444,-12.86117669483768714285714300,3,3,0,33.33333333333333333333333333,0.8373565819367581635773017048,-7.031390693837075030525238147,-64.59068567828734681714285755,0.6481985959760299357792323310,0.62500,0,7.252399870161249776428571428,0.980595516512288172290000,0,-0.980595516512288172290000,0,False,False,3,2,1,0,0,"{""RANGING"": 4282, ""TRENDING_DOWN"": 7, ""TRENDING_UP"": 31}",100,100,100,-129.6958237394459025814285722,-129.6958237394459025814285722,-129.6958237394459025814285722,,True,False,,,,,
FUTURES_LONG_BASELINE_1X,ROLLING_365_180_90,2,ROLLING,2022-04-01T00:00:00+00:00,2023-03-31T23:59:59.999999+00:00,2023-04-01T00:00:00+00:00,2023-09-27T23:59:59.999999+00:00,365,180,90,ROLLING_365_180_90-2,2023-04-01T00:00:00+00:00,2023-09-27T23:59:59.999999+00:00,TRADE_EXIT_TIME,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,False,True,0,0,0,0,0,"{""RANGING"": 4309, ""TRENDING_DOWN"": 5, ""TRENDING_UP"": 6}",0,0,0,0,0,0,,True,False,,,,,
FUTURES_LONG_BASELINE_1X,ROLLING_365_180_90,3,ROLLING,2022-06-30T00:00:00+00:00,2023-06-29T23:59:59.999999+00:00,2023-06-30T00:00:00+00:00,2023-12-26T23:59:59.999999+00:00,365,180,90,ROLLING_365_180_90-3,2023-06-30T00:00:00+00:00,2023-12-26T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.6972704836279782051857142895,-0.6734466910625483428571428609,-69.72704836279782051857142895,-67.34466910625483428571428609,1,1,0,0,0E+26,-69.72704836279782051857142895,-69.72704836279782051857142895,0.6972704836279782051857142900,0.02314814814814814814814814815,0,2.382379256542986232857142857,0,0,0,0,False,False,1,1,0,0,0,"{""RANGING"": 4301, ""TRENDING_DOWN"": 5, ""TRENDING_UP"": 14}",0,0,0,-69.72704836279782051857142895,-69.72704836279782051857142895,-69.72704836279782051857142895,,True,False,,,,,
FUTURES_LONG_BASELINE_1X,ROLLING_365_180_90,4,ROLLING,2022-09-28T00:00:00+00:00,2023-09-27T23:59:59.999999+00:00,2023-09-28T00:00:00+00:00,2024-03-25T23:59:59.999999+00:00,365,180,90,ROLLING_365_180_90-4,2023-09-28T00:00:00+00:00,2024-03-25T23:59:59.999999+00:00,TRADE_EXIT_TIME,-1.703878442414116473000000006,-1.647562135468797800000000005,-170.3878442414116473000000006,-164.7562135468797800000000005,2,2,0,0,0E+25,-85.1939221207058236500000003,-85.1939221207058236500000003,1.703878442414116473000000010,1.087962962962962962962962963,0,4.524977853805462300000000000,1.106652840726405000000000,0,-1.106652840726405000000000,0,False,False,2,2,0,0,0,"{""RANGING"": 4271, ""TRENDING_DOWN"": 24, ""TRENDING_UP"": 25}",0,0,0,-170.3878442414116473000000006,-170.3878442414116473000000006,-170.3878442414116473000000006,,True,False,,,,,
FUTURES_LONG_BASELINE_1X,ROLLING_365_180_90,5,ROLLING,2022-12-27T00:00:00+00:00,2023-12-26T23:59:59.999999+00:00,2023-12-27T00:00:00+00:00,2024-06-23T23:59:59.999999+00:00,365,180,90,ROLLING_365_180_90-5,2023-12-27T00:00:00+00:00,2024-06-23T23:59:59.999999+00:00,TRADE_EXIT_TIME,0.7759896829096868447582623030,0.8569399700998568285714285679,77.5989682909686844758262303,85.69399700998568285714285679,2,2,0,50.0,1.770895636316493620010524932,38.79948414548434223791311515,38.79948414548434223791311515,1.006607958786138267814285720,2.453703703703703703703703704,0,4.607324813261413831428571429,3.487703905755584549888055,0,-3.487703905755584549888055,0,True,False,2,1,1,0,0,"{""RANGING"": 4233, ""TRENDING_DOWN"": 49, ""TRENDING_UP"": 38}",100,100,100,-100.6607958786138267814285716,-100.6607958786138267814285716,-100.6607958786138267814285716,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
FUTURES_LONG_BASELINE_1X,ROLLING_365_180_90,6,ROLLING,2023-03-27T00:00:00+00:00,2024-03-25T23:59:59.999999+00:00,2024-03-26T00:00:00+00:00,2024-09-21T23:59:59.999999+00:00,365,180,90,ROLLING_365_180_90-6,2024-03-26T00:00:00+00:00,2024-09-21T23:59:59.999999+00:00,TRADE_EXIT_TIME,1.782597641695825112572548019,1.831055414506106285714285712,178.2597641695825112572548019,183.1055414506106285714285712,1,1,0,100,,178.2597641695825112572548019,178.2597641695825112572548019,0,1.388888888888888888888888889,0,2.464726215998937764285714286,2.381051065029179549888055,0,-2.381051065029179549888055,0,True,False,1,0,1,0,0,"{""HIGH_VOLATILITY"": 6, ""RANGING"": 4220, ""TRENDING_DOWN"": 67, ""TRENDING_UP"": 27}",100,100,100,0E-25,0E-25,0E-25,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
FUTURES_LONG_BASELINE_1X,ROLLING_365_180_90,7,ROLLING,2023-06-25T00:00:00+00:00,2024-06-23T23:59:59.999999+00:00,2024-06-24T00:00:00+00:00,2024-12-20T23:59:59.999999+00:00,365,180,90,ROLLING_365_180_90-7,2024-06-24T00:00:00+00:00,2024-12-20T23:59:59.999999+00:00,TRADE_EXIT_TIME,0.6522716555855030040314154323,0.7239057492466301857142857152,65.22716555855030040314154323,72.39057492466301857142857152,2,2,0,50.0,2.101298153840610006168918622,32.61358277927515020157077162,32.61358277927515020157077162,0.5849947307993611015095269271,1.296296296296296296296296296,0,4.903348063222068819285714286,2.260061302890649349001314,0,-2.260061302890649349001314,0,True,False,2,1,1,0,0,"{""HIGH_VOLATILITY"": 6, ""RANGING"": 4200, ""TRENDING_DOWN"": 72, ""TRENDING_UP"": 42}",100,100,100,-59.22752647053885416928696697,-59.22752647053885416928696697,-59.22752647053885416928696697,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
FUTURES_LONG_BASELINE_1X,ROLLING_365_180_90,8,ROLLING,2023-09-23T00:00:00+00:00,2024-09-21T23:59:59.999999+00:00,2024-09-22T00:00:00+00:00,2025-03-20T23:59:59.999999+00:00,365,180,90,ROLLING_365_180_90-8,2024-09-22T00:00:00+00:00,2025-03-20T23:59:59.999999+00:00,TRADE_EXIT_TIME,0.6522716555855030040314154323,0.7239057492466301857142857152,65.22716555855030040314154323,72.39057492466301857142857152,2,2,0,50.0,2.101298153840610006168918622,32.61358277927515020157077162,32.61358277927515020157077162,0.5849947307993611015095269271,1.296296296296296296296296296,0,4.903348063222068819285714286,2.260061302890649349001314,0,-2.260061302890649349001314,0,True,False,2,1,1,0,0,"{""HIGH_VOLATILITY"": 13, ""RANGING"": 4169, ""TRENDING_DOWN"": 91, ""TRENDING_UP"": 47}",100,100,100,-59.22752647053885416928696697,-59.22752647053885416928696697,-59.22752647053885416928696697,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
FUTURES_LONG_BASELINE_1X,ROLLING_365_180_90,9,ROLLING,2023-12-22T00:00:00+00:00,2024-12-20T23:59:59.999999+00:00,2024-12-21T00:00:00+00:00,2025-06-18T23:59:59.999999+00:00,365,180,90,ROLLING_365_180_90-9,2024-12-21T00:00:00+00:00,2025-06-18T23:59:59.999999+00:00,TRADE_EXIT_TIME,2.320032274459072870380630684,2.505901956373419700000000004,232.0032274459072870380630684,250.5901956373419700000000004,6,6,0,50.0,1.856687123366947981017933399,38.6672045743178811730105114,30.63563713114505874327002540,1.702177039578931974717501583,2.916666666666666666666666667,0,14.72501313767002775500000000,3.861955053764655206936932,0,-3.861955053764655206936932,0,True,False,6,3,3,0,0,"{""HIGH_VOLATILITY"": 13, ""RANGING"": 4143, ""TRENDING_DOWN"": 91, ""TRENDING_UP"": 73}",37.69039335547817855209895446,100,100,42.4892778185083365137773539,-270.8144211787486876419186873,-270.8144211787486876419186873,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
FUTURES_LONG_BASELINE_1X,ROLLING_365_180_90,10,ROLLING,2024-03-21T00:00:00+00:00,2025-03-20T23:59:59.999999+00:00,2025-03-21T00:00:00+00:00,2025-09-16T23:59:59.999999+00:00,365,180,90,ROLLING_365_180_90-10,2025-03-21T00:00:00+00:00,2025-09-16T23:59:59.999999+00:00,TRADE_EXIT_TIME,3.957411486862146151316391418,4.342990554005191685714285721,395.7411486862146151316391418,434.2990554005191685714285721,11,11,0,54.54545454545454545454545455,1.938128571847753083392363183,35.97646806238314683014901289,88.58726516047823525466904312,1.702177039578931974717501583,9.097222222222222222222222222,0,27.45534138531244237428571428,11.102565328992111065503716,0,-11.102565328992111065503716,0,True,False,11,5,6,0,0,"{""RANGING"": 4122, ""TRENDING_DOWN"": 45, ""TRENDING_UP"": 153}",23.17980359972495537229489949,61.50056164472437057983957877,89.16472686103647427091159081,206.2271990588156646073534273,-107.0764999384413595483426139,-333.2537921977434642470210729,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
FUTURES_LONG_BASELINE_1X,ROLLING_365_180_90,11,ROLLING,2024-06-19T00:00:00+00:00,2025-06-18T23:59:59.999999+00:00,2025-06-19T00:00:00+00:00,2025-12-15T23:59:59.999999+00:00,365,180,90,ROLLING_365_180_90-11,2025-06-19T00:00:00+00:00,2025-12-15T23:59:59.999999+00:00,TRADE_EXIT_TIME,0.8710987223327601397929035900,1.100735849038269814285714287,87.10987223327601397929035900,110.0735849038269814285714287,6,6,0,50.0,1.382640366755078773306019903,14.51831203887933566321505983,11.67998296013501505433737882,1.386800572585930907036061846,6.574074074074074074074074074,0,15.22677224917691227071428571,7.736940421374055178566784,0,-7.736940421374055178566784,0,True,False,6,3,3,0,0,"{""RANGING"": 4161, ""TRENDING_DOWN"": 68, ""TRENDING_UP"": 91}",36.32731360557132700853011439,100,100,-27.23563565979622134751678400,-227.6546851865043259740571431,-227.6546851865043259740571431,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
FUTURES_LONG_BASELINE_1X,EXPANDING_365_90_90,CONSOLIDATED,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,12,0,0.3092650109036610335718117146,33.33333333333333333333333333,33.33333333333333333333333333
FUTURES_LONG_BASELINE_1X,ROLLING_365_180_90,CONSOLIDATED,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,11,0.6522716555855030040314154323,0.7635984065975718361620086763,63.63636363636363636363636364,9.090909090909090909090909091
FUTURES_LONG_BASELINE_1X,ROLLING_365_90_90,CONSOLIDATED,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,12,0,0.3092650109036610335718117146,33.33333333333333333333333333,33.33333333333333333333333333
FUTURES_LONG_BASELINE_1X,ROLLING_730_90_90,CONSOLIDATED,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,8,0.3261358277927515020157077162,0.5774240419108778573704015011,50.0,25.00
FUTURES_SHORT_MIRRORED_1X,ROLLING_365_90_90,1,ROLLING,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59.999999+00:00,2023-01-01T00:00:00+00:00,2023-03-31T23:59:59.999999+00:00,365,90,90,ROLLING_365_90_90-1,2023-01-01T00:00:00+00:00,2023-03-31T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.9200008485714502112286970706,-0.8944595216602631142857142935,-92.00008485714502112286970706,-89.44595216602631142857142935,1,0,1,0,0E+26,-92.00008485714502112286970706,-92.00008485714502112286970706,0.9200008485714502112286970700,0,0.7870370370370370370370370370,2.613542410032003955714285714,0,0.059409718913294261416008,0.059409718913294261416008,0,False,False,1,1,0,0,0,"{""RANGING"": 2128, ""TRENDING_DOWN"": 7, ""TRENDING_UP"": 25}",0,0,0,-92.00008485714502112286970706,-92.00008485714502112286970706,-92.00008485714502112286970706,,True,False,,,,,
FUTURES_SHORT_MIRRORED_1X,ROLLING_365_90_90,2,ROLLING,2022-04-01T00:00:00+00:00,2023-03-31T23:59:59.999999+00:00,2023-04-01T00:00:00+00:00,2023-06-29T23:59:59.999999+00:00,365,90,90,ROLLING_365_90_90-2,2023-04-01T00:00:00+00:00,2023-06-29T23:59:59.999999+00:00,TRADE_EXIT_TIME,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,False,True,0,0,0,0,0,"{""RANGING"": 2154, ""TRENDING_UP"": 6}",0,0,0,0,0,0,,True,False,,,,,
FUTURES_SHORT_MIRRORED_1X,ROLLING_365_90_90,3,ROLLING,2022-06-30T00:00:00+00:00,2023-06-29T23:59:59.999999+00:00,2023-06-30T00:00:00+00:00,2023-09-27T23:59:59.999999+00:00,365,90,90,ROLLING_365_90_90-3,2023-06-30T00:00:00+00:00,2023-09-27T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.5404198403974956929714285780,-0.5093853706193492571428571494,-54.04198403974956929714285780,-50.93853706193492571428571494,1,0,1,0,0E+26,-54.04198403974956929714285780,-54.04198403974956929714285780,0.5404198403974956929714285800,0,1.018518518518518518518518519,2.571288685865091342857142858,0.532158291949552240000000,0,-0.532158291949552240000000,0,False,False,1,1,0,0,0,"{""RANGING"": 2155, ""TRENDING_DOWN"": 5}",0,0,0,-54.04198403974956929714285780,-54.04198403974956929714285780,-54.04198403974956929714285780,,True,False,,,,,
FUTURES_SHORT_MIRRORED_1X,ROLLING_365_90_90,4,ROLLING,2022-09-28T00:00:00+00:00,2023-09-27T23:59:59.999999+00:00,2023-09-28T00:00:00+00:00,2023-12-26T23:59:59.999999+00:00,365,90,90,ROLLING_365_90_90-4,2023-09-28T00:00:00+00:00,2023-12-26T23:59:59.999999+00:00,TRADE_EXIT_TIME,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,False,True,0,0,0,0,0,"{""RANGING"": 2146, ""TRENDING_UP"": 14}",0,0,0,0,0,0,,True,False,,,,,
FUTURES_SHORT_MIRRORED_1X,ROLLING_365_90_90,5,ROLLING,2022-12-27T00:00:00+00:00,2023-12-26T23:59:59.999999+00:00,2023-12-27T00:00:00+00:00,2024-03-25T23:59:59.999999+00:00,365,90,90,ROLLING_365_90_90-5,2023-12-27T00:00:00+00:00,2024-03-25T23:59:59.999999+00:00,TRADE_EXIT_TIME,-2.631477727280961561988285723,-2.587856684860786771428571437,-263.1477727280961561988285723,-258.7856684860786771428571437,3,0,3,0,0E+25,-87.71592424269871873294285743,-99.9601903158243064481428575,2.631477727280961561988285720,0,4.583333333333333333333333333,7.478664324720908578571428572,0,3.116560082703429522600000,3.116560082703429522600000,0,False,False,3,3,0,0,0,"{""RANGING"": 2125, ""TRENDING_DOWN"": 24, ""TRENDING_UP"": 11}",0,0,0,-263.1477727280961561988285723,-263.1477727280961561988285723,-263.1477727280961561988285723,,True,False,,,,,
FUTURES_SHORT_MIRRORED_1X,ROLLING_365_90_90,6,ROLLING,2023-03-27T00:00:00+00:00,2024-03-25T23:59:59.999999+00:00,2024-03-26T00:00:00+00:00,2024-06-23T23:59:59.999999+00:00,365,90,90,ROLLING_365_90_90-6,2024-03-26T00:00:00+00:00,2024-06-23T23:59:59.999999+00:00,TRADE_EXIT_TIME,-2.943815723793468427087993639,-2.820189526577561999999999999,-294.3815723793468427087993639,-282.0189526577561999999999999,6,0,6,16.66666666666666666666666667,0.3483451601339569866941948394,-49.06359539655780711813322732,-85.9009190452367614708142857,3.596055582925634515910731229,0,2.777777777777777777777777778,13.55664273360660207000000000,0,1.194023012015959361200636,1.194023012015959361200636,0,False,False,6,5,1,0,0,"{""RANGING"": 2108, ""TRENDING_DOWN"": 25, ""TRENDING_UP"": 27}",100,100,100,-451.7446267104548654287993640,-451.7446267104548654287993640,-451.7446267104548654287993640,,True,False,,,,,
FUTURES_SHORT_MIRRORED_1X,ROLLING_365_90_90,7,ROLLING,2023-06-25T00:00:00+00:00,2024-06-23T23:59:59.999999+00:00,2024-06-24T00:00:00+00:00,2024-09-21T23:59:59.999999+00:00,365,90,90,ROLLING_365_90_90-7,2024-06-24T00:00:00+00:00,2024-09-21T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.4832891651232156980065267650,-0.3645831325867394714285714185,-48.32891651232156980065267650,-36.45831325867394714285714185,6,0,6,33.33333333333333333333333333,0.8662338036310063641696018454,-8.05481941872026163344211275,-82.616748871439059152038631,1.932061807109538672526262074,0,3.148148148148148148148148148,12.65992321835839792357142857,0.119711905213007120146844,0.909031869923782385922738,0.789319964710775265775894,0,False,False,6,4,2,0,0,"{""HIGH_VOLATILITY"": 6, ""RANGING"": 2112, ""TRENDING_DOWN"": 42}",58.69441361114813273069164681,100,100,-232.0219035560530119035098196,-361.2939428957552490170812485,-361.2939428957552490170812485,,True,False,,,,,
FUTURES_SHORT_MIRRORED_1X,ROLLING_365_90_90,8,ROLLING,2023-09-23T00:00:00+00:00,2024-09-21T23:59:59.999999+00:00,2024-09-22T00:00:00+00:00,2024-12-20T23:59:59.999999+00:00,365,90,90,ROLLING_365_90_90-8,2024-09-22T00:00:00+00:00,2024-12-20T23:59:59.999999+00:00,TRADE_EXIT_TIME,-1.110351601737601366800913001,-1.028664864109770528571428566,-111.0351601737601366800913001,-102.8664864109770528571428566,4,0,4,25.00,0.5357024163162784185461629485,-27.75879004344003417002282502,-70.3554114534352473868227928,1.407108229068704947736455850,0,2.453703703703703703703703704,9.156289079861116466428571428,0,0.987615317078032643480128,0.987615317078032643480128,0,False,False,4,3,1,0,0,"{""RANGING"": 2088, ""TRENDING_DOWN"": 30, ""TRENDING_UP"": 42}",100,100,100,-239.1465389348160506800813001,-239.1465389348160506800813001,-239.1465389348160506800813001,,True,False,,,,,
FUTURES_SHORT_MIRRORED_1X,ROLLING_365_90_90,9,ROLLING,2023-12-22T00:00:00+00:00,2024-12-20T23:59:59.999999+00:00,2024-12-21T00:00:00+00:00,2025-03-20T23:59:59.999999+00:00,365,90,90,ROLLING_365_90_90-9,2024-12-21T00:00:00+00:00,2025-03-20T23:59:59.999999+00:00,TRADE_EXIT_TIME,3.065340343072825528793238178,3.239777538533638842857142847,306.5340343072825528793238178,323.9777538533638842857142847,10,0,10,50.0,1.597622514983958351721265642,30.65340343072825528793238178,9.27995196218406682634595696,4.740741812299618192820204766,0,9.398148148148148148148148148,20.93935709574189179785714286,0.090850261897699769313522,3.586487811558260160780198,3.495637549660560391466676,0,True,False,10,5,5,0,0,"{""HIGH_VOLATILITY"": 13, ""RANGING"": 2081, ""TRENDING_DOWN"": 61, ""TRENDING_UP"": 5}",23.52706116678439457632872613,68.31862182490059831275192096,100,113.7399942985765242678952466,-253.3073762317019853054984534,-512.9224997748129941439046532,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
FUTURES_SHORT_MIRRORED_1X,ROLLING_365_90_90,10,ROLLING,2024-03-21T00:00:00+00:00,2025-03-20T23:59:59.999999+00:00,2025-03-21T00:00:00+00:00,2025-06-18T23:59:59.999999+00:00,365,90,90,ROLLING_365_90_90-10,2025-03-21T00:00:00+00:00,2025-06-18T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.07683623414122612297000000620,-0.01240462670333980000000000610,-7.68362341412261229700000062,-1.24046267033398000000000061,3,0,3,33.33333333333333333333333333,0.9602791599243478899592565641,-2.56120780470753743233333354,-91.99359212880502257828571452,1.899128432922451039763767197,0,1.759259259259259259259259259,6.101429175556086380000000000,0.341731568232545917000000,0,-0.341731568232545917000000,0,False,False,3,2,1,0,0,"{""RANGING"": 2062, ""TRENDING_DOWN"": 30, ""TRENDING_UP"": 68}",100,100,100,-193.4406069833473363390000004,-193.4406069833473363390000004,-193.4406069833473363390000004,,True,False,,,,,
FUTURES_SHORT_MIRRORED_1X,ROLLING_365_90_90,11,ROLLING,2024-06-19T00:00:00+00:00,2025-06-18T23:59:59.999999+00:00,2025-06-19T00:00:00+00:00,2025-09-16T23:59:59.999999+00:00,365,90,90,ROLLING_365_90_90-11,2025-06-19T00:00:00+00:00,2025-09-16T23:59:59.999999+00:00,TRADE_EXIT_TIME,-1.012036913941427374228469319,-0.9885329048162221714285714331,-101.2036913941427374228469319,-98.85329048162221714285714331,1,0,1,0,0E+25,-101.2036913941427374228469319,-101.2036913941427374228469319,1.012036913941427374228469320,0,1.898148148148148148148148148,2.439977166850195748571428572,0,0.089576254329675468581640,0.089576254329675468581640,0,False,False,1,1,0,0,0,"{""RANGING"": 2060, ""TRENDING_DOWN"": 15, ""TRENDING_UP"": 85}",0,0,0,-101.2036913941427374228469319,-101.2036913941427374228469319,-101.2036913941427374228469319,,True,False,,,,,
FUTURES_SHORT_MIRRORED_1X,ROLLING_365_90_90,12,ROLLING,2024-09-17T00:00:00+00:00,2025-09-16T23:59:59.999999+00:00,2025-09-17T00:00:00+00:00,2025-12-15T23:59:59.999999+00:00,365,90,90,ROLLING_365_90_90-12,2025-09-17T00:00:00+00:00,2025-12-15T23:59:59.999999+00:00,TRADE_EXIT_TIME,1.369196315921345922546240209,1.4915685472363143000000000,136.9196315921345922546240209,149.1568547236314300000000000,7,0,7,42.85714285714285714285714286,1.373851115779810839323155876,19.55994737030494175066057441,-60.45595118046409555714285727,1.583006389619167077345562657,0,11.01851851851851851851851852,15.93278681748345028500000000,0.236317375367718179681506,3.931881061354330719305527,3.695563685986612539624021,0,True,False,7,4,3,0,0,"{""RANGING"": 2101, ""TRENDING_DOWN"": 53, ""TRENDING_UP"": 6}",37.45020581799864391879885955,100,100,-51.5150856757824551128443333,-366.2410671331977659044210514,-366.2410671331977659044210514,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
FUTURES_SHORT_MIRRORED_1X,EXPANDING_365_90_90,1,EXPANDING,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59.999999+00:00,2023-01-01T00:00:00+00:00,2023-03-31T23:59:59.999999+00:00,365,90,90,EXPANDING_365_90_90-1,2023-01-01T00:00:00+00:00,2023-03-31T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.9200008485714502112286970706,-0.8944595216602631142857142935,-92.00008485714502112286970706,-89.44595216602631142857142935,1,0,1,0,0E+26,-92.00008485714502112286970706,-92.00008485714502112286970706,0.9200008485714502112286970700,0,0.7870370370370370370370370370,2.613542410032003955714285714,0,0.059409718913294261416008,0.059409718913294261416008,0,False,False,1,1,0,0,0,"{""RANGING"": 2128, ""TRENDING_DOWN"": 7, ""TRENDING_UP"": 25}",0,0,0,-92.00008485714502112286970706,-92.00008485714502112286970706,-92.00008485714502112286970706,,True,False,,,,,
FUTURES_SHORT_MIRRORED_1X,EXPANDING_365_90_90,2,EXPANDING,2022-01-01T00:00:00+00:00,2023-03-31T23:59:59.999999+00:00,2023-04-01T00:00:00+00:00,2023-06-29T23:59:59.999999+00:00,365,90,90,EXPANDING_365_90_90-2,2023-04-01T00:00:00+00:00,2023-06-29T23:59:59.999999+00:00,TRADE_EXIT_TIME,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,False,True,0,0,0,0,0,"{""RANGING"": 2154, ""TRENDING_UP"": 6}",0,0,0,0,0,0,,True,False,,,,,
FUTURES_SHORT_MIRRORED_1X,EXPANDING_365_90_90,3,EXPANDING,2022-01-01T00:00:00+00:00,2023-06-29T23:59:59.999999+00:00,2023-06-30T00:00:00+00:00,2023-09-27T23:59:59.999999+00:00,365,90,90,EXPANDING_365_90_90-3,2023-06-30T00:00:00+00:00,2023-09-27T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.5404198403974956929714285780,-0.5093853706193492571428571494,-54.04198403974956929714285780,-50.93853706193492571428571494,1,0,1,0,0E+26,-54.04198403974956929714285780,-54.04198403974956929714285780,0.5404198403974956929714285800,0,1.018518518518518518518518519,2.571288685865091342857142858,0.532158291949552240000000,0,-0.532158291949552240000000,0,False,False,1,1,0,0,0,"{""RANGING"": 2155, ""TRENDING_DOWN"": 5}",0,0,0,-54.04198403974956929714285780,-54.04198403974956929714285780,-54.04198403974956929714285780,,True,False,,,,,
